asct_label,phenotype_label,gene_label,gene_expr,publication_count,asct,phenotype,gene
collecting duct of renal tubule,Proximal renal tubular acidosis,SLC4A4,0.09107915,52,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/11030
kidney,Acute kidney injury,SLC22A12,0.0898159,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/17989
kidney,Chronic kidney disease,SLC22A12,0.0898159,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/17989
nephron tubule,Acute kidney injury,SLC22A12,0.0898159,1762,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/17989
proximal tubule,Acute kidney injury,SLC22A12,0.0898159,850,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/17989
kidney,Renal tubular epithelial necrosis,SLC22A12,0.0898159,787,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0008682,http://identifiers.org/hgnc/17989
nephron tubule,Chronic kidney disease,SLC22A12,0.0898159,335,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/17989
nephron tubule,Renal tubular epithelial necrosis,SLC22A12,0.0898159,217,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0008682,http://identifiers.org/hgnc/17989
proximal tubule,Chronic kidney disease,SLC22A12,0.0898159,175,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/17989
nephron,Acute kidney injury,SLC22A12,0.0898159,164,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/17989
proximal tubule,Renal tubular epithelial necrosis,SLC22A12,0.0898159,122,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0008682,http://identifiers.org/hgnc/17989
nephron,Chronic kidney disease,SLC22A12,0.0898159,114,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/17989
nephron,Renal tubular epithelial necrosis,SLC22A12,0.0898159,43,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0008682,http://identifiers.org/hgnc/17989
kidney,Nephrolithiasis,CLDN2,0.08900729,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/2041
nephron tubule,Nephrolithiasis,CLDN2,0.08900729,37,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/2041
nephron,Nephrolithiasis,CLDN2,0.08900729,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/2041
kidney,Renal insufficiency,GLA,0.088888995,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4296
kidney,Nephrotic syndrome,GLA,0.088888995,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.088888995,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Renal insufficiency,ACSL4,0.08710919,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/3571
nephron tubule,Renal insufficiency,ACSL4,0.08710919,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/3571
nephron,Renal insufficiency,ACSL4,0.08710919,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/3571
kidney,Nephropathy,SLC26A4,0.0856163,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Nephropathy,SLC26A4,0.0856163,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
collecting duct of renal tubule,Nephropathy,SLC26A4,0.0856163,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
collecting duct of renal tubule,Nephropathy,SLC26A4,0.0856163,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
collecting duct of renal tubule,Nephropathy,SLC26A4,0.0856163,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/8818
kidney,Hydronephrosis,ITGA6,0.08507973,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/6142
collecting duct of renal tubule,Hydronephrosis,ITGA6,0.08507973,30,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/6142
kidney,Nephrocalcinosis,PTH1R,0.08371736,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
nephron tubule,Nephrocalcinosis,PTH1R,0.08371736,109,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
proximal tubule,Nephrocalcinosis,PTH1R,0.08371736,24,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
nephron,Nephrocalcinosis,PTH1R,0.08371736,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/9608
kidney,Nephrolithiasis,HGD,0.083333336,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/4892
renal medulla,Nephrolithiasis,HGD,0.083333336,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/4892
collecting duct of renal tubule,Nephrolithiasis,HGD,0.083333336,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/4892
kidney,Nephrolithiasis,SLC4A1,0.082344435,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/11027
kidney,Nephrocalcinosis,SLC4A1,0.082344435,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/11027
kidney,Distal renal tubular acidosis,SLC4A1,0.082344435,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0008341,http://identifiers.org/hgnc/11027
collecting duct of renal tubule,Distal renal tubular acidosis,SLC4A1,0.082344435,52,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0008341,http://identifiers.org/hgnc/11027
collecting duct of renal tubule,Nephrocalcinosis,SLC4A1,0.082344435,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/11027
collecting duct of renal tubule,Nephrolithiasis,SLC4A1,0.082344435,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/11027
kidney,Renal insufficiency,IKZF1,0.08170893,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/13176
kidney,Renal insufficiency,SCNN1A,0.081196584,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Nephropathy,SCNN1A,0.081196584,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
collecting duct of renal tubule,Nephropathy,SCNN1A,0.081196584,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
collecting duct of renal tubule,Renal insufficiency,SCNN1A,0.081196584,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/10599
collecting duct of renal tubule,Nephropathy,SCNN1A,0.081196584,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
collecting duct of renal tubule,Nephropathy,SCNN1A,0.081196584,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/10599
kidney,Hydronephrosis,GREB1L,0.080543466,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/31042
kidney,Multicystic kidney dysplasia,GREB1L,0.080543466,191,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/31042
renal medulla,Hydronephrosis,GREB1L,0.080543466,54,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/31042
collecting duct of renal tubule,Hydronephrosis,GREB1L,0.080543466,30,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/31042
collecting duct of renal tubule,Multicystic kidney dysplasia,GREB1L,0.080543466,2,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/31042
kidney,Renal insufficiency,FN1,0.07954545,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/3778
kidney,Nephrotic syndrome,FN1,0.07954545,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/3778
kidney,Renal neoplasm,FLCN,0.07843129,10025,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0009726,http://identifiers.org/hgnc/27310
kidney,Renal cell carcinoma,FLCN,0.07843129,3364,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0005584,http://identifiers.org/hgnc/27310
kidney,Renal cyst,FLCN,0.07843129,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/27310
kidney,Chronic kidney disease,ARHGAP24,0.07797906,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/25361
kidney,Focal segmental glomerulosclerosis,ARHGAP24,0.07797906,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/25361
kidney,Minimal change glomerulonephritis,ARHGAP24,0.07797906,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012579,http://identifiers.org/hgnc/25361
kidney,Nephrolithiasis,ADAMTSL1,0.07777111,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/14632
kidney,Renal insufficiency,AQP2,0.07693791,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
nephron tubule,Renal insufficiency,AQP2,0.07693791,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
nephron,Renal insufficiency,AQP2,0.07693791,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
kidney,Acute kidney injury,S100A6,0.07608696,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/10496
nephron tubule,Acute kidney injury,S100A6,0.07608696,1762,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/10496
nephron,Acute kidney injury,S100A6,0.07608696,164,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/10496
renal medulla,Acute kidney injury,S100A6,0.07608696,155,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/10496
kidney,Renal insufficiency,GSN,0.07567568,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4620
kidney,Nephrotic syndrome,GSN,0.07567568,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/4620
kidney,Renal insufficiency,TMEM138,0.074074075,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/26944
kidney,Renal insufficiency,FANCM,0.074074075,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/23168
kidney,Nephropathy,TMEM138,0.074074075,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
kidney,Renal cyst,TMEM138,0.074074075,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
nephron tubule,Renal insufficiency,FANCM,0.074074075,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/23168
kidney,Nephropathy,TMEM138,0.074074075,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
nephron,Renal insufficiency,FANCM,0.074074075,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/23168
collecting duct of renal tubule,Renal cyst,TMEM138,0.074074075,28,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/26944
kidney,Nephropathy,TMEM138,0.074074075,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
collecting duct of renal tubule,Nephropathy,TMEM138,0.074074075,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
collecting duct of renal tubule,Renal insufficiency,TMEM138,0.074074075,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/26944
collecting duct of renal tubule,Nephropathy,TMEM138,0.074074075,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/26944
