mean_gene_expr,gene,ct,as,phenotype,gene_label,ct_label,as_label,phenotype_label,num_sources
2.2214015,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0009726,LMNA,renal interstitial pericyte,outer cortex of kidney,Renal neoplasm,1
2.2214015,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0100820,LMNA,renal interstitial pericyte,outer cortex of kidney,Glomerulopathy,1
2.1427355,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000075,ZEB2,renal interstitial pericyte,outer cortex of kidney,Renal duplication,1
2.1427355,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000003,ZEB2,renal interstitial pericyte,outer cortex of kidney,Multicystic kidney dysplasia,1
2.1427355,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000125,ZEB2,renal interstitial pericyte,outer cortex of kidney,Pelvic kidney,1
2.1427355,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000126,ZEB2,renal interstitial pericyte,outer cortex of kidney,Hydronephrosis,1
2.1427355,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0005580,ZEB2,renal interstitial pericyte,outer cortex of kidney,Duplication of renal pelvis,1
2.1304908,http://identifiers.org/hgnc/132,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000126,ACTB,renal interstitial pericyte,outer cortex of kidney,Hydronephrosis,1
1.9918677,http://identifiers.org/hgnc/2195,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000075,COL18A1,renal interstitial pericyte,outer cortex of kidney,Renal duplication,1
1.9918677,http://identifiers.org/hgnc/2195,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000081,COL18A1,renal interstitial pericyte,outer cortex of kidney,Duplicated collecting system,1
1.9918677,http://identifiers.org/hgnc/2195,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000126,COL18A1,renal interstitial pericyte,outer cortex of kidney,Hydronephrosis,1
1.9705602,http://identifiers.org/hgnc/3179,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000787,EDNRA,renal interstitial pericyte,outer cortex of kidney,Nephrolithiasis,1
1.749234,http://identifiers.org/hgnc/17175,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000097,PLCE1,renal interstitial pericyte,outer cortex of kidney,Focal segmental glomerulosclerosis,1
1.749234,http://identifiers.org/hgnc/17175,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000100,PLCE1,renal interstitial pericyte,outer cortex of kidney,Nephrotic syndrome,1
1.749234,http://identifiers.org/hgnc/17175,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0001967,PLCE1,renal interstitial pericyte,outer cortex of kidney,Diffuse mesangial sclerosis,1
1.749234,http://identifiers.org/hgnc/17175,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0003774,PLCE1,renal interstitial pericyte,outer cortex of kidney,Stage 5 chronic kidney disease,1
1.749234,http://identifiers.org/hgnc/17175,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012579,PLCE1,renal interstitial pericyte,outer cortex of kidney,Minimal change glomerulonephritis,1
1.749234,http://identifiers.org/hgnc/17175,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012622,PLCE1,renal interstitial pericyte,outer cortex of kidney,Chronic kidney disease,1
1.486973,http://identifiers.org/hgnc/3763,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,FLT1,renal interstitial pericyte,outer cortex of kidney,Renal insufficiency,1
1.486973,http://identifiers.org/hgnc/3763,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0001919,FLT1,renal interstitial pericyte,outer cortex of kidney,Acute kidney injury,1
1.486973,http://identifiers.org/hgnc/3763,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012622,FLT1,renal interstitial pericyte,outer cortex of kidney,Chronic kidney disease,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,FN1,renal interstitial pericyte,outer cortex of kidney,Renal insufficiency,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0001966,FN1,renal interstitial pericyte,outer cortex of kidney,Abnormal glomerular mesangium morphology,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0030162,FN1,renal interstitial pericyte,outer cortex of kidney,Glomerulomegaly,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000100,FN1,renal interstitial pericyte,outer cortex of kidney,Nephrotic syndrome,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0002907,FN1,renal interstitial pericyte,outer cortex of kidney,Microscopic hematuria,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0003774,FN1,renal interstitial pericyte,outer cortex of kidney,Stage 5 chronic kidney disease,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0030949,FN1,renal interstitial pericyte,outer cortex of kidney,Glomerular deposits,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0100820,FN1,renal interstitial pericyte,outer cortex of kidney,Glomerulopathy,1
1.4524599,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_6000428,FN1,renal interstitial pericyte,outer cortex of kidney,Glomerular fibronectin deposits,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000089,REN,renal interstitial pericyte,outer cortex of kidney,Renal hypoplasia,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000092,REN,renal interstitial pericyte,outer cortex of kidney,Renal tubular atrophy,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000097,REN,renal interstitial pericyte,outer cortex of kidney,Focal segmental glomerulosclerosis,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0004719,REN,renal interstitial pericyte,outer cortex of kidney,Hyperechogenic kidneys,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0005576,REN,renal interstitial pericyte,outer cortex of kidney,Tubulointerstitial fibrosis,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0008660,REN,renal interstitial pericyte,outer cortex of kidney,Renotubular dysgenesis,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012622,REN,renal interstitial pericyte,outer cortex of kidney,Chronic kidney disease,1
1.2642628,http://identifiers.org/hgnc/9958,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0100519,REN,renal interstitial pericyte,outer cortex of kidney,Anuria,1
1.2513009,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000003,MYH11,renal interstitial pericyte,outer cortex of kidney,Multicystic kidney dysplasia,2
1.2513009,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012330,MYH11,renal interstitial pericyte,outer cortex of kidney,Pyelonephritis,2
1.2513009,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0033132,MYH11,renal interstitial pericyte,outer cortex of kidney,Renal cortical hyperechogenicity,2
1.2513009,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0100519,MYH11,renal interstitial pericyte,outer cortex of kidney,Anuria,2
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000075,ELN,renal interstitial pericyte,outer cortex of kidney,Renal duplication,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,ELN,renal interstitial pericyte,outer cortex of kidney,Renal insufficiency,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000089,ELN,renal interstitial pericyte,outer cortex of kidney,Renal hypoplasia,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000122,ELN,renal interstitial pericyte,outer cortex of kidney,Unilateral renal agenesis,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012210,ELN,renal interstitial pericyte,outer cortex of kidney,Abnormal renal morphology,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000121,ELN,renal interstitial pericyte,outer cortex of kidney,Nephrocalcinosis,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000125,ELN,renal interstitial pericyte,outer cortex of kidney,Pelvic kidney,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000787,ELN,renal interstitial pericyte,outer cortex of kidney,Nephrolithiasis,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0001920,ELN,renal interstitial pericyte,outer cortex of kidney,Renal artery stenosis,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0001969,ELN,renal interstitial pericyte,outer cortex of kidney,Abnormal tubulointerstitial morphology,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0005562,ELN,renal interstitial pericyte,outer cortex of kidney,Multiple renal cysts,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012330,ELN,renal interstitial pericyte,outer cortex of kidney,Pyelonephritis,1
1.2337215,http://identifiers.org/hgnc/3327,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0100817,ELN,renal interstitial pericyte,outer cortex of kidney,Renovascular hypertension,1
1.0720444,http://identifiers.org/hgnc/6714,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012330,LTBP1,renal interstitial pericyte,outer cortex of kidney,Pyelonephritis,1
1.0509979,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,COL4A1,renal interstitial pericyte,outer cortex of kidney,Renal insufficiency,1
1.0509979,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000107,COL4A1,renal interstitial pericyte,outer cortex of kidney,Renal cyst,1
1.0509979,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000790,COL4A1,renal interstitial pericyte,outer cortex of kidney,Hematuria,1
1.0509979,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0005562,COL4A1,renal interstitial pericyte,outer cortex of kidney,Multiple renal cysts,1
1.0379381,http://identifiers.org/hgnc/10250,http://purl.obolibrary.org/obo/CL_1001318,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000089,ROBO2,renal interstitial pericyte,outer cortex of kidney,Renal hypoplasia,1
4.490711,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,CUBN,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
4.490711,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0002907,CUBN,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Microscopic hematuria,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000124,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal tubular dysfunction,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0002049,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Proximal renal tubular acidosis,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0003774,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Stage 5 chronic kidney disease,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0004910,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Bicarbonate-wasting renal tubular acidosis,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012622,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Chronic kidney disease,1
3.587559,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0034359,GATM,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Impaired renal tubular reabsorption of phosphate,1
3.41485,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,ALDOB,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
3.41485,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000114,ALDOB,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Proximal tubulopathy,1
3.41485,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0002049,ALDOB,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Proximal renal tubular acidosis,1
3.41485,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012622,ALDOB,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Chronic kidney disease,1
2.7365742,http://identifiers.org/hgnc/799,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000103,ATP1A1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Polyuria,1
2.7365742,http://identifiers.org/hgnc/799,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000121,ATP1A1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Nephrocalcinosis,1
1.9812162,http://identifiers.org/hgnc/6694,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0005574,LRP2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Non-acidotic proximal tubulopathy,1
1.947493,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,SPP1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
1.947493,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000123,SPP1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Nephritis,1
1.947493,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000100,SPP1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Nephrotic syndrome,1
1.947493,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000790,SPP1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Hematuria,1
1.947493,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0033726,SPP1,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Lupus nephritis,1
1.9231402,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,APOE,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
1.9231402,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000799,APOE,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal steatosis,1
1.9231402,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012574,APOE,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Mesangial hypercellularity,1
1.9231402,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0100820,APOE,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Glomerulopathy,1
1.7710534,http://identifiers.org/hgnc/12930,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000790,ZBTB16,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Hematuria,1
1.7582632,http://identifiers.org/hgnc/7154,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,MME,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
1.7582632,http://identifiers.org/hgnc/7154,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000099,MME,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Glomerulonephritis,1
1.7582632,http://identifiers.org/hgnc/7154,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000100,MME,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Nephrotic syndrome,1
1.7582632,http://identifiers.org/hgnc/7154,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0030949,MME,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Glomerular deposits,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Renal insufficiency,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0008718,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Unilateral renal dysplasia,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000126,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Hydronephrosis,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0003774,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Stage 5 chronic kidney disease,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0010945,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Fetal pyelectasis,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012330,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Pyelonephritis,1
1.5303726,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030009,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0012622,BNC2,epithelial cell of proximal tubule segment 1,outer cortex of kidney,Chronic kidney disease,1
9.238612,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030010,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,CUBN,epithelial cell of proximal tubule segment 2,outer cortex of kidney,Renal insufficiency,1
9.238612,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030010,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0002907,CUBN,epithelial cell of proximal tubule segment 2,outer cortex of kidney,Microscopic hematuria,1
4.718685,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030010,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000083,ALDOB,epithelial cell of proximal tubule segment 2,outer cortex of kidney,Renal insufficiency,1
4.718685,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030010,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0000114,ALDOB,epithelial cell of proximal tubule segment 2,outer cortex of kidney,Proximal tubulopathy,1
4.718685,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030010,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/HP_0002049,ALDOB,epithelial cell of proximal tubule segment 2,outer cortex of kidney,Proximal renal tubular acidosis,1
