subject,predicate,object,category,knowledge_level,agent_type,primary_knowledge_source,gene_expr
HGNC:3164,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.270183563232422
HGNC:31690,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.313810586929321
HGNC:3201,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.03881048262119293
HGNC:33847,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:35410,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.861292004585266
HGNC:35511,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.05000000074505806
HGNC:36022,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.05601151869632304
HGNC:36208,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01320287771522999
HGNC:36368,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.022390129789710042
HGNC:36754,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01795635744929314
HGNC:3720,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.300000011920929
HGNC:39192,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.078917741775513
HGNC:4027,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.495842615763346
HGNC:4068,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.7324082255363464
HGNC:417,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.8958797454833984
HGNC:4374,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.66730523109436
HGNC:44164,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.201647043228149
HGNC:45049,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.342421293258667
HGNC:4555,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5739591121673584
HGNC:4765,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.184577226638794
HGNC:5031,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.382967710494995
HGNC:5033,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4276666045188904
HGNC:5048,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:5246,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.423195242881775
HGNC:53047,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:535,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.5
HGNC:54871,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3465735912322998
HGNC:6262,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.313810586929321
HGNC:6436,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.7167481167306162
HGNC:6541,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.846603631973267
HGNC:6563,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.239878788590431
HGNC:7406,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.872722506523132
HGNC:7587,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.202388286590576
HGNC:7666,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.672963380813599
HGNC:7683,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2772588729858398
HGNC:7691,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.152521967887878
HGNC:785,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.1055021286010742
HGNC:804,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.0543454686800637
HGNC:855,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.013000965118408
HGNC:8554,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.1664339559418813
HGNC:9199,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.262111186981201
HGNC:9253,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.171311161734841
HGNC:9498,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.3461962938308716
HGNC:9530,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3333333432674408
HGNC:9935,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.201647043228149
ENSEMBL:ENSG00000227077.3,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01320287771522999
ENSEMBL:ENSG00000229021.2,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.9176971837878228
ENSEMBL:ENSG00000253284.2,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0161290317773819
ENSEMBL:ENSG00000266248.1,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.25
ENSEMBL:ENSG00000278996.1,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,6.505463600158691
ENSEMBL:ENSG00000286415.1,biolink:expressed_in,CL:1000597,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0104895094409585
HGNC:10302,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.162158489227295
HGNC:10340,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.8027465343475342
HGNC:10353,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.751051187515259
HGNC:10372,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.438192844390869
HGNC:10396,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.899563550949097
HGNC:10751,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.702200889587402
HGNC:1078,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.758474826812744
HGNC:10919,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.5790673494338987
HGNC:11181,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.204554080963135
HGNC:11183,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.994763851165771
HGNC:11522,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.766724872589111
HGNC:11786,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.102973937988281
HGNC:12810,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.7953341007232666
HGNC:12930,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.141591948270798
HGNC:13388,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.9734951257705684
HGNC:13427,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.797181302592868
HGNC:14631,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6950779913200272
HGNC:1488,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.336403608322144
HGNC:15516,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.0151867270469666
HGNC:15947,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.2419753074645996
HGNC:15985,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.2334930793597148
HGNC:15997,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.2382979828577776
HGNC:16714,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.9725946187973022
HGNC:16849,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.480809450149536
HGNC:1717,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.758474826812744
HGNC:1737,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.7496676445007324
HGNC:19373,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6400526762008667
HGNC:20569,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.443276309967041
HGNC:20793,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2228464186191559
HGNC:21013,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.046127080917358
HGNC:21176,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.04672896862030029
HGNC:21482,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01869158819317818
HGNC:21556,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.358956336975098
HGNC:2195,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.372986793518066
HGNC:2201,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.551470261067152
HGNC:2213,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.7883199180165927
HGNC:22203,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.244212627410889
HGNC:23355,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.29389791190624237
HGNC:23401,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.287250757217407
HGNC:2370,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.05825243145227432
HGNC:2389,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.12634285291036
HGNC:24105,biolink:expressed_in,CL:1000692,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01913424208760262
