subject,predicate,object,source,gene_expr
https://identifiers.org/hgnc/10962,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.548048
https://identifiers.org/hgnc/11609,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.551978
https://identifiers.org/hgnc/21013,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.117165
https://identifiers.org/hgnc/25491,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.884583
https://identifiers.org/hgnc/18628,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.510419
https://identifiers.org/hgnc/11068,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.79304
https://identifiers.org/hgnc/2988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.313096
https://identifiers.org/hgnc/30358,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.105659
https://identifiers.org/hgnc/6996,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.490407
https://identifiers.org/hgnc/1346,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.81296
https://identifiers.org/hgnc/1441,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.650686
https://identifiers.org/hgnc/2705,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.289291
https://identifiers.org/hgnc/2198,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.089046
https://identifiers.org/hgnc/7000,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.931801
https://identifiers.org/hgnc/8803,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.843442
https://identifiers.org/hgnc/7060,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.437093
https://identifiers.org/hgnc/2201,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.91235
https://identifiers.org/hgnc/6134,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.994821
https://identifiers.org/hgnc/13010,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.900834
https://identifiers.org/hgnc/13427,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.253802
https://identifiers.org/hgnc/15985,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.646498
https://identifiers.org/hgnc/3600,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.888993
https://identifiers.org/hgnc/3602,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.694815
https://identifiers.org/hgnc/2197,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.813762
https://identifiers.org/hgnc/1750,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.610948
https://identifiers.org/hgnc/3126,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.828987
https://identifiers.org/hgnc/2213,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.6436
https://identifiers.org/hgnc/250,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.680701
https://identifiers.org/hgnc/11087,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000692,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.829039
https://identifiers.org/hgnc/10910,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.376418
https://identifiers.org/hgnc/12559,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.191325
https://identifiers.org/hgnc/4026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.987186
https://identifiers.org/hgnc/804,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.351224
https://identifiers.org/hgnc/2026,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.745964
https://identifiers.org/hgnc/1645,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.350268
https://identifiers.org/hgnc/1357,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.578503
https://identifiers.org/hgnc/17084,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.276793
https://identifiers.org/hgnc/6383,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.657264
https://identifiers.org/hgnc/9286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.394388
https://identifiers.org/hgnc/11255,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.183226
https://identifiers.org/hgnc/8051,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.799108
https://identifiers.org/hgnc/8630,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.33741
https://identifiers.org/hgnc/11033,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.752949
https://identifiers.org/hgnc/2389,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.721699
https://identifiers.org/hgnc/381,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.70307
https://identifiers.org/hgnc/6817,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000909,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.855758
