id,name,symbol,category,provided_by
HGNC:6764,MAD2L2,MAD2L2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1329,SLC30A9,SLC30A9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13030,ZBTB18,ZBTB18,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10702,SEC23B,SEC23B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2379,CRTAP,CRTAP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10732,SEMA4D,SEMA4D,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3602,FBLN5,FBLN5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14677,DEAF1,DEAF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5275,KAT5,KAT5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9853,IPO8,IPO8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:325,AGPAT2,AGPAT2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11020,SLC34A2,SLC34A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2220,COLEC10,COLEC10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9202,POMT1,POMT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29602,PDPN,PDPN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7506,MTX2,MTX2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11247,SPINT2,SPINT2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14188,AVIL,AVIL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3133,EBP,EBP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2037,CLDN16,CLDN16,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19012,CORIN,CORIN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9834,RAI1,RAI1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1343,TRAF3IP2,TRAF3IP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12756,WDR4,WDR4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10671,SDCCAG8,SDCCAG8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16974,SRCAP,SRCAP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10993,SLC26A1,SLC26A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16980,CFHR3,CFHR3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30551,TXNL4A,TXNL4A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16268,PNPLA6,PNPLA6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16353,MAGED2,MAGED2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6295,KCNQ1OT1,KCNQ1OT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10769,SF3B2,SF3B2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15464,SPINK5,SPINK5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18626,IFT27,IFT27,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15685,B4GAT1,B4GAT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1366,ADAMTS13,ADAMTS13,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1985,CIT,CIT,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30074,POLR3A,POLR3A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11067,SLC7A9,SLC7A9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14373,GLMN,GLMN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12739,WBP4,WBP4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16627,CHEK2,CHEK2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10379,MRPL3,MRPL3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10344,RPL35,RPL35,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21082,SEC63,SEC63,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17023,RNF139,RNF139,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11047,SLC6A14,SLC6A14,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12616,USP18,USP18,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12269,TREX1,TREX1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21694,POU6F2,POU6F2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9154,PNKP,PNKP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14579,VPS45,VPS45,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17271,RRAS2,RRAS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2018,CLCA4,CLCA4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7227,MRAS,MRAS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17042,PUF60,PUF60,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21219,CILK1,CILK1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29160,FASTKD2,FASTKD2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29182,CEP164,CEP164,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29170,FAN1,FAN1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17063,RAB3GAP1,RAB3GAP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14244,RAB18,RAB18,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16380,TRIM32,TRIM32,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29298,CEP152,CEP152,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29536,MAPKBP1,MAPKBP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17575,SPEN,SPEN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29079,KDM1A,KDM1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7623,MYT1L,MYT1L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16762,ZNF423,ZNF423,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16636,KIF1B,KIF1B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29059,IQSEC2,IQSEC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18514,SPART,SPART,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19959,TOGARAM1,TOGARAM1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18801,POGZ,POGZ,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29101,ANKLE2,ANKLE2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18658,NUP205,NUP205,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13345,LPIN1,LPIN1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4138,GANAB,GANAB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18017,NUP160,NUP160,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13607,FBXW11,FBXW11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28952,NCAPD3,NCAPD3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2938,DMXL2,DMXL2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29168,RPGRIP1L,RPGRIP1L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29022,SPECC1L,SPECC1L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15766,ADNP,ADNP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17095,LARS2,LARS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17098,DICER1,DICER1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16700,ZFPM2,ZFPM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18708,GRIP1,GRIP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13575,BRD4,BRD4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4796,HAAO,HAAO,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18143,DAAM2,DAAM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17582,KAT6B,KAT6B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16639,SRRM2,SRRM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8967,PIGN,PIGN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28887,LEMD3,LEMD3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14258,CD2AP,CD2AP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6241,KCNE5,KCNE5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1492,SHPK,SHPK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5985,IL17RA,IL17RA,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3762,FLRT3,FLRT3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29043,DSTYK,DSTYK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17168,RAB3GAP2,RAB3GAP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17228,RAD54B,RAD54B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6647,LMOD1,LMOD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28862,NIPBL,NIPBL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17264,POLR1A,POLR1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18654,RTTN,RTTN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29918,NDUFAF3,NDUFAF3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29300,KANK2,KANK2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30417,SH2B1,SH2B1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24525,MMACHC,MMACHC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24564,C2CD3,C2CD3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15573,SETBP1,SETBP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23575,ANKRD17,ANKRD17,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24035,APPL1,APPL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18640,LDLRAP1,LDLRAP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24519,TCTN3,TCTN3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23375,GAPVD1,GAPVD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17861,TRAF3IP1,TRAF3IP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14637,ABCA12,ABCA12,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30391,IFT172,IFT172,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24555,INTS1,INTS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9652,PTPN22,PTPN22,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8923,PHGDH,PHGDH,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13601,FBXL4,FBXL4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12712,VPS33B,VPS33B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3677,FGF20,FGF20,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10933,SLC17A5,SLC17A5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15561,IL36RN,IL36RN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15832,BSCL2,BSCL2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11586,TBL2,TBL2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8149,OPLAH,OPLAH,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7128,MLH3,MLH3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7907,NPHP3,NPHP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24123,B9D1,B9D1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17869,AFF4,AFF4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17870,INVS,INVS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29239,INTU,INTU,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4531,OXGR1,OXGR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25223,COQ2,COQ2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30677,GPKOW,GPKOW,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30000,BBS9,BBS9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17893,PGAP2,PGAP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2908,DLL1,DLL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28909,CCDC22,CCDC22,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24338,C1GALT1C1,C1GALT1C1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21034,NDUFAF4,NDUFAF4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25006,METTL5,METTL5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25009,UBE2T,UBE2T,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11584,TBK1,TBK1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20266,ALG5,ALG5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30262,PYCR2,PYCR2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18276,SEC61A1,SEC61A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21144,DSE,DSE,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19743,POMT2,POMT2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4332,BICRA,BICRA,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3219,EFEMP2,EFEMP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13081,SCAPER,SCAPER,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17296,RRM2B,RRM2B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11102,SMARCAL1,SMARCAL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:866,ATP6V0A4,ATP6V0A4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15717,GEMIN4,GEMIN4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13398,NSDHL,NSDHL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17104,CDON,CDON,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6106,FOXP3,FOXP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11600,TBX22,TBX22,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24259,TPRKB,TPRKB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20233,COQ6,COQ6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28027,WDPCP,WDPCP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12744,MLXIPL,MLXIPL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17341,TRNT1,TRNT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18828,NDUFAF1,NDUFAF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19440,SBDS,SBDS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17966,CEP83,CEP83,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15594,DBR1,DBR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15518,DCTN4,DCTN4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17175,PLCE1,PLCE1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24316,TACO1,TACO1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3046,PIGP,PIGP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21066,TBC1D7,TBC1D7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25018,TMEM216,TMEM216,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15631,TLR7,TLR7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1321,TIMMDC1,TIMMDC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24156,PHF21A,PHF21A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17327,WAC,WAC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17748,DACT1,DACT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15455,MBTPS2,MBTPS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9386,PRKAG2,PRKAG2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18141,DCDC2,DCDC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20763,ANKFY1,ANKFY1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26944,TMEM138,TMEM138,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14938,PIGT,PIGT,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24595,DYNC2LI1,DYNC2LI1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16466,SUFU,SUFU,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14263,RAB23,RAB23,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14889,DNAJB11,DNAJB11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16461,WBP11,WBP11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12799,WWOX,WWOX,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18173,ERAP1,ERAP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1839,ADA2,ADA2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:496,RIPK4,RIPK4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11194,SOX18,SOX18,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12783,WNT4,WNT4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14082,ANLN,ANLN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25557,PRMT7,PRMT7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18188,TMCO1,TMCO1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20372,NDUFB11,NDUFB11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2910,DLL4,DLL4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6741,LZTFL1,LZTFL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17616,IL17RD,IL17RD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23015,FAM20A,FAM20A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30988,BNC2,BNC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:103,CNNM2,CNNM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21575,AHI1,AHI1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15984,APTX,APTX,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20893,BCOR,BCOR,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24715,TBC1D8B,TBC1D8B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25994,NSUN2,NSUN2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21904,NCAPG2,NCAPG2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26002,CASZ1,CASZ1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23326,PXK,PXK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7121,MKS1,MKS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23377,FOCAD,FOCAD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20185,TMEM260,TMEM260,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17697,SARS2,SARS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26034,SDHAF2,SDHAF2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21176,RMND1,RMND1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17485,PPP2R3C,PPP2R3C,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18233,BANK1,BANK1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26087,HEATR3,HEATR3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18234,MOCOS,MOCOS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24684,AGGF1,AGGF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21862,DYNC2I1,DYNC2I1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20748,FANCL,FANCL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25539,RFWD3,RFWD3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1161,CEP55,CEP55,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29832,NADSYN1,NADSYN1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30064,PBRM1,PBRM1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18758,BBS7,BBS7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25568,FANCI,FANCI,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15734,KIRREL1,KIRREL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30935,YY1AP1,YY1AP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23805,ASXL2,ASXL2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25604,TRAPPC14,TRAPPC14,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23096,SLC29A3,SLC29A3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16491,PIDD1,PIDD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14575,MEG3,MEG3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14006,TRPV6,TRPV6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14378,NOP10,NOP10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26927,FOXRED1,FOXRED1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25402,OTUD5,OTUD5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15859,TASP1,TASP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20626,CHD7,CHD7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18028,OSGEP,OSGEP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26031,PIGV,PIGV,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26038,TMEM127,TMEM127,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:22965,PEX26,PEX26,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30032,PACS1,PACS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25507,VAC14,VAC14,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29685,IARS2,IARS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13831,WDR11,WDR11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18016,NUP133,NUP133,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18672,CDK5RAP2,CDK5RAP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13556,IFT122,IFT122,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25636,MCTP2,MCTP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23038,LMBRD1,LMBRD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21285,ADCY10,ADCY10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17272,CPAP,CPAP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30760,TMEM165,TMEM165,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30883,TMEM126B,TMEM126B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13315,HDAC8,HDAC8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18294,ALG1,ALG1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1142,BTNL2,BTNL2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13446,SLC2A9,SLC2A9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21474,INPP5E,INPP5E,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20637,DPYSL5,DPYSL5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14508,MRPS22,MRPS22,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:22140,FAM20C,FAM20C,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13995,PRDM10,PRDM10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24641,VPS35L,VPS35L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24054,KNL1,KNL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13436,RPGRIP1,RPGRIP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30802,PNPLA2,PNPLA2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23041,PDSS2,PDSS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29914,NUP107,NUP107,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15924,SALL4,SALL4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29271,ZNFX1,ZNFX1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16493,ZMIZ1,ZMIZ1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29203,TBC1D24,TBC1D24,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19304,SCAF4,SCAF4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
