phenotype_iri,phenotype_label,as_child,ct
http://purl.obolibrary.org/obo/HP_0005645,Intervertebral disk calcification,http://purl.obolibrary.org/obo/UBERON_0001066,
http://purl.obolibrary.org/obo/HP_0005652,Cortical sclerosis,http://purl.obolibrary.org/obo/UBERON_0001439,
http://purl.obolibrary.org/obo/HP_0005659,Thoracic kyphoscoliosis,http://purl.obolibrary.org/obo/UBERON_0001443,
http://purl.obolibrary.org/obo/HP_0005665,Massively thickened long bone cortices,http://purl.obolibrary.org/obo/UBERON_0016422,
http://purl.obolibrary.org/obo/HP_0005687,Deformed humeral heads,http://purl.obolibrary.org/obo/UBERON_0006801,
http://purl.obolibrary.org/obo/HP_0005715,Flattened knee epiphyses,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0005731,Cortical irregularity,http://purl.obolibrary.org/obo/UBERON_0001439,
http://purl.obolibrary.org/obo/HP_0005736,Short tibia,http://purl.obolibrary.org/obo/UBERON_0000979,
http://purl.obolibrary.org/obo/HP_0005739,Posterior subluxation of radial head,http://purl.obolibrary.org/obo/UBERON_0001012,
http://purl.obolibrary.org/obo/HP_0005745,Congenital foot contractures,http://purl.obolibrary.org/obo/UBERON_0002387,
http://purl.obolibrary.org/obo/HP_0005746,Osteosclerosis of the base of the skull,http://purl.obolibrary.org/obo/UBERON_0002517,
http://purl.obolibrary.org/obo/HP_0005750,Lower-limb joint contracture,http://purl.obolibrary.org/obo/UBERON_0010709,
http://purl.obolibrary.org/obo/HP_0005769,Fifth finger distal phalanx clinodactyly,http://purl.obolibrary.org/obo/UBERON_0004314,
http://purl.obolibrary.org/obo/HP_0005772,Aplasia/Hypoplasia of the tibia,http://purl.obolibrary.org/obo/UBERON_0000979,
http://purl.obolibrary.org/obo/HP_0005773,Short forearm,http://purl.obolibrary.org/obo/UBERON_0003466,
http://purl.obolibrary.org/obo/HP_0005776,Carpal bone malsegmentation,http://purl.obolibrary.org/obo/UBERON_0001435,
http://purl.obolibrary.org/obo/HP_0005787,Lumbar platyspondyly,http://purl.obolibrary.org/obo/UBERON_0002414,
http://purl.obolibrary.org/obo/HP_0005789,Generalized osteosclerosis,http://purl.obolibrary.org/obo/UBERON_0001474,
http://purl.obolibrary.org/obo/HP_0005790,Short mandibular condyles,http://purl.obolibrary.org/obo/UBERON_0004657,
http://purl.obolibrary.org/obo/HP_0005791,Cortical thickening of long bone diaphyses,http://purl.obolibrary.org/obo/UBERON_0016423,
http://purl.obolibrary.org/obo/HP_0005792,Short humerus,http://purl.obolibrary.org/obo/UBERON_0000976,
http://purl.obolibrary.org/obo/HP_0005807,Absent distal phalanges,http://purl.obolibrary.org/obo/UBERON_0003865,
http://purl.obolibrary.org/obo/HP_0005815,Supernumerary ribs,http://purl.obolibrary.org/obo/UBERON_0002228,
http://purl.obolibrary.org/obo/HP_0005819,Short middle phalanx of finger,http://purl.obolibrary.org/obo/UBERON_0003864,
http://purl.obolibrary.org/obo/HP_0005824,Clinodactyly of the 2nd toe,http://purl.obolibrary.org/obo/UBERON_0003632,
http://purl.obolibrary.org/obo/HP_0005825,Mixed sclerosis of humeral metaphyses,http://purl.obolibrary.org/obo/UBERON_0013749,
http://purl.obolibrary.org/obo/HP_0005830,Flexion contracture of toe,http://purl.obolibrary.org/obo/UBERON_0000043,
http://purl.obolibrary.org/obo/HP_0005844,Rounded middle phalanx of finger,http://purl.obolibrary.org/obo/UBERON_0003864,
http://purl.obolibrary.org/obo/HP_0005857,Cervical spina bifida,http://purl.obolibrary.org/obo/UBERON_0017670,
http://purl.obolibrary.org/obo/HP_0005879,Congenital finger flexion contractures,http://purl.obolibrary.org/obo/UBERON_0002389,
http://purl.obolibrary.org/obo/HP_0005885,Absent ossification of cervical vertebral bodies,http://purl.obolibrary.org/obo/UBERON_0001075,
http://purl.obolibrary.org/obo/HP_0005890,Hyperostosis cranialis interna,http://purl.obolibrary.org/obo/UBERON_0017692,
http://purl.obolibrary.org/obo/HP_0005895,Radial deviation of thumb terminal phalanx,http://purl.obolibrary.org/obo/UBERON_0004337,
http://purl.obolibrary.org/obo/HP_0005905,Abnormal cervical curvature,http://purl.obolibrary.org/obo/UBERON_0006072,
http://purl.obolibrary.org/obo/HP_0005912,Biliary atresia,http://purl.obolibrary.org/obo/UBERON_0001173,
http://purl.obolibrary.org/obo/HP_0005913,Abnormal metacarpal epiphysis morphology,http://purl.obolibrary.org/obo/UBERON_0004390,
http://purl.obolibrary.org/obo/HP_0005914,Aplasia/Hypoplasia involving the metacarpal bones,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0005916,Abnormal metacarpal morphology,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0005917,Supernumerary metacarpal bones,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0005918,Abnormal finger phalanx morphology,http://purl.obolibrary.org/obo/UBERON_0001436,
http://purl.obolibrary.org/obo/HP_0005920,Abnormal epiphysis morphology of the phalanges of the hand,http://purl.obolibrary.org/obo/UBERON_0004387,
http://purl.obolibrary.org/obo/HP_0005922,Abnormal hand morphology,http://purl.obolibrary.org/obo/UBERON_0002398,
http://purl.obolibrary.org/obo/HP_0005923,Abnormal hand metaphysis morphology,http://purl.obolibrary.org/obo/UBERON_0001438,
http://purl.obolibrary.org/obo/HP_0005924,Abnormal hand epiphysis morphology,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0005925,Abnormal hand diaphysis morphology,http://purl.obolibrary.org/obo/UBERON_0004769,
http://purl.obolibrary.org/obo/HP_0005927,Aplasia/hypoplasia involving bones of the hand,http://purl.obolibrary.org/obo/UBERON_0001442,
http://purl.obolibrary.org/obo/HP_0005928,Synostosis involving the fibula,http://purl.obolibrary.org/obo/UBERON_0001446,
http://purl.obolibrary.org/obo/HP_0005929,Synostosis involving the tibia,http://purl.obolibrary.org/obo/UBERON_0000979,
http://purl.obolibrary.org/obo/HP_0005930,Abnormal epiphysis morphology,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0005938,Abnormal respiratory motile cilium morphology,http://purl.obolibrary.org/obo/UBERON_0001004,
http://purl.obolibrary.org/obo/HP_0005945,Laryngeal obstruction,http://purl.obolibrary.org/obo/UBERON_0001737,
http://purl.obolibrary.org/obo/HP_0005954,Pulmonary capillary hemangiomatosis,http://purl.obolibrary.org/obo/UBERON_0016405,
http://purl.obolibrary.org/obo/HP_0005961,Hypoargininemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0005989,Redundant neck skin,http://purl.obolibrary.org/obo/UBERON_0000974,
http://purl.obolibrary.org/obo/HP_0005990,Thyroid hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002046,
http://purl.obolibrary.org/obo/HP_0005995,Decreased adipose tissue around neck,http://purl.obolibrary.org/obo/UBERON_0001013,
http://purl.obolibrary.org/obo/HP_0005999,Ureteral atresia,http://purl.obolibrary.org/obo/UBERON_0000056,
http://purl.obolibrary.org/obo/HP_0006000,Ureteral obstruction,http://purl.obolibrary.org/obo/UBERON_0000056,
http://purl.obolibrary.org/obo/HP_0006009,Broad phalanx,http://purl.obolibrary.org/obo/UBERON_0003221,
http://purl.obolibrary.org/obo/HP_0006014,Abnormally shaped carpal bones,http://purl.obolibrary.org/obo/UBERON_0001435,
http://purl.obolibrary.org/obo/HP_0006016,Delayed phalangeal epiphyseal ossification,http://purl.obolibrary.org/obo/UBERON_0004446,
http://purl.obolibrary.org/obo/HP_0006026,Rounded epiphyses,http://purl.obolibrary.org/obo/UBERON_0004387,
http://purl.obolibrary.org/obo/HP_0006028,Metaphyseal cupping of metacarpals,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0006040,Long second metacarpal,http://purl.obolibrary.org/obo/UBERON_0003646,
http://purl.obolibrary.org/obo/HP_0006042,Y-shaped metacarpals,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0006048,Distal widening of metacarpals,http://purl.obolibrary.org/obo/UBERON_0013753,
http://purl.obolibrary.org/obo/HP_0006059,Cone-shaped metacarpal epiphyses,http://purl.obolibrary.org/obo/UBERON_0004390,
http://purl.obolibrary.org/obo/HP_0006067,Multiple carpal ossification centers,http://purl.obolibrary.org/obo/UBERON_0010355,
http://purl.obolibrary.org/obo/HP_0006094,Finger joint hypermobility,http://purl.obolibrary.org/obo/UBERON_0000982,
http://purl.obolibrary.org/obo/HP_0006097,3-4 finger osseus syndactyly,http://purl.obolibrary.org/obo/UBERON_0003623,
http://purl.obolibrary.org/obo/HP_0006097,3-4 finger osseus syndactyly,http://purl.obolibrary.org/obo/UBERON_0003624,
http://purl.obolibrary.org/obo/HP_0006101,Finger syndactyly,http://purl.obolibrary.org/obo/UBERON_0002389,
http://purl.obolibrary.org/obo/HP_0006106,Absent trapezoid bone,http://purl.obolibrary.org/obo/UBERON_0001431,
http://purl.obolibrary.org/obo/HP_0006108,Tapered metacarpals,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0006114,Multiple palmar creases,http://purl.obolibrary.org/obo/UBERON_0019246,
http://purl.obolibrary.org/obo/HP_0006127,Long proximal phalanx of finger,http://purl.obolibrary.org/obo/UBERON_0002234,
http://purl.obolibrary.org/obo/HP_0006134,Enlarged metacarpal epiphyses,http://purl.obolibrary.org/obo/UBERON_0004390,
http://purl.obolibrary.org/obo/HP_0006146,Broad metacarpal epiphyses,http://purl.obolibrary.org/obo/UBERON_0004390,
http://purl.obolibrary.org/obo/HP_0006152,Proximal symphalangism of hands,http://purl.obolibrary.org/obo/UBERON_0002234,
http://purl.obolibrary.org/obo/HP_0006152,Proximal symphalangism of hands,http://purl.obolibrary.org/obo/UBERON_0003637,
http://purl.obolibrary.org/obo/HP_0006155,Long phalanx of finger,http://purl.obolibrary.org/obo/UBERON_0001436,
http://purl.obolibrary.org/obo/HP_0006156,Ulnar deviation of thumb,http://purl.obolibrary.org/obo/UBERON_0001463,
http://purl.obolibrary.org/obo/HP_0006157,Prominent palmar flexion creases,http://purl.obolibrary.org/obo/UBERON_0019246,
http://purl.obolibrary.org/obo/HP_0006159,Mesoaxial hand polydactyly,http://purl.obolibrary.org/obo/UBERON_0019232,
http://purl.obolibrary.org/obo/HP_0006163,Enlarged metacarpophalangeal joints,http://purl.obolibrary.org/obo/UBERON_0003695,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,http://purl.obolibrary.org/obo/UBERON_0009767,
http://purl.obolibrary.org/obo/HP_0006176,Two carpal ossification centers present at birth,http://purl.obolibrary.org/obo/UBERON_0010355,
http://purl.obolibrary.org/obo/HP_0006179,Pseudoepiphyses of second metacarpal,http://purl.obolibrary.org/obo/UBERON_0003646,
http://purl.obolibrary.org/obo/HP_0006180,Crowded carpal bones,http://purl.obolibrary.org/obo/UBERON_0001435,
http://purl.obolibrary.org/obo/HP_0006184,Decreased palmar creases,http://purl.obolibrary.org/obo/UBERON_0019246,
http://purl.obolibrary.org/obo/HP_0006185,Enlarged proximal interphalangeal joints,http://purl.obolibrary.org/obo/UBERON_0009767,
http://purl.obolibrary.org/obo/HP_0006191,Deep palmar crease,http://purl.obolibrary.org/obo/UBERON_0019246,
http://purl.obolibrary.org/obo/HP_0006192,Tapered phalanx of finger,http://purl.obolibrary.org/obo/UBERON_0001436,
http://purl.obolibrary.org/obo/HP_0006201,Hypermobility of distal interphalangeal joints,http://purl.obolibrary.org/obo/UBERON_0009768,
http://purl.obolibrary.org/obo/HP_0006202,Osteolysis of scaphoids,http://purl.obolibrary.org/obo/UBERON_0001427,
http://purl.obolibrary.org/obo/HP_0006208,Metaphyseal cupping of proximal phalanges,http://purl.obolibrary.org/obo/UBERON_0003868,
http://purl.obolibrary.org/obo/HP_0006233,Osteoarthritis of the distal interphalangeal joint,http://purl.obolibrary.org/obo/UBERON_0009768,
http://purl.obolibrary.org/obo/HP_0006236,Slender metacarpals,http://purl.obolibrary.org/obo/UBERON_0002374,
http://purl.obolibrary.org/obo/HP_0006237,Prominent interphalangeal joints,http://purl.obolibrary.org/obo/UBERON_0006658,
http://purl.obolibrary.org/obo/HP_0006247,Enlarged interphalangeal joints,http://purl.obolibrary.org/obo/UBERON_0006658,
http://purl.obolibrary.org/obo/HP_0006253,Swelling of proximal interphalangeal joints,http://purl.obolibrary.org/obo/UBERON_0009767,
http://purl.obolibrary.org/obo/HP_0006256,Abnormality of hand joint mobility,http://purl.obolibrary.org/obo/UBERON_0003839,
http://purl.obolibrary.org/obo/HP_0006257,Abnormality of carpal bone ossification,http://purl.obolibrary.org/obo/UBERON_0001435,
http://purl.obolibrary.org/obo/HP_0006261,Abnormal phalangeal joint morphology of the hand,http://purl.obolibrary.org/obo/UBERON_0007722,
http://purl.obolibrary.org/obo/HP_0006262,Aplasia/Hypoplasia of the 5th finger,http://purl.obolibrary.org/obo/UBERON_0003625,
http://purl.obolibrary.org/obo/HP_0006263,Abnormality of the epiphyses of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0004387,
http://purl.obolibrary.org/obo/HP_0006264,Aplasia/Hypoplasia of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0003622,
http://purl.obolibrary.org/obo/HP_0006265,Aplasia/Hypoplasia of fingers,http://purl.obolibrary.org/obo/UBERON_0002389,
http://purl.obolibrary.org/obo/HP_0006266,Small placenta,http://purl.obolibrary.org/obo/UBERON_0001987,
http://purl.obolibrary.org/obo/HP_0006267,Large placenta,http://purl.obolibrary.org/obo/UBERON_0001987,
http://purl.obolibrary.org/obo/HP_0006270,Hypoplastic spleen,http://purl.obolibrary.org/obo/UBERON_0002106,
http://purl.obolibrary.org/obo/HP_0006273,Pancreatic lymphangiectasis,http://purl.obolibrary.org/obo/UBERON_0001264,
http://purl.obolibrary.org/obo/HP_0006274,Reduced pancreatic beta cells,,http://purl.obolibrary.org/obo/CL_0000169
http://purl.obolibrary.org/obo/HP_0006277,Pancreatic hyperplasia,http://purl.obolibrary.org/obo/UBERON_0001264,
http://purl.obolibrary.org/obo/HP_0006278,Ectopic pancreatic tissue,http://purl.obolibrary.org/obo/UBERON_0000479,
http://purl.obolibrary.org/obo/HP_0006279,Beta-cell dysfunction,,http://purl.obolibrary.org/obo/CL_0000169
http://purl.obolibrary.org/obo/HP_0006280,Chronic pancreatitis,http://purl.obolibrary.org/obo/UBERON_0001264,
http://purl.obolibrary.org/obo/HP_0006282,Generalized hypoplasia of dental enamel,http://purl.obolibrary.org/obo/UBERON_0001752,
http://purl.obolibrary.org/obo/HP_0006289,Agenesis of central incisor,http://purl.obolibrary.org/obo/UBERON_0018551,
http://purl.obolibrary.org/obo/HP_0006293,Agenesis of maxillary central incisor,http://purl.obolibrary.org/obo/UBERON_0018603,
http://purl.obolibrary.org/obo/HP_0006297,Enamel hypoplasia,http://purl.obolibrary.org/obo/UBERON_0001752,
http://purl.obolibrary.org/obo/HP_0006302,Dagger-shaped pulp calcifications,http://purl.obolibrary.org/obo/UBERON_0001754,
http://purl.obolibrary.org/obo/HP_0006308,Atrophy of alveolar ridges,http://purl.obolibrary.org/obo/UBERON_0004103,
http://purl.obolibrary.org/obo/HP_0006334,Hypoplasia of the primary teeth,http://purl.obolibrary.org/obo/UBERON_0007116,
http://purl.obolibrary.org/obo/HP_0006335,Persistence of primary teeth,http://purl.obolibrary.org/obo/UBERON_0007116,
http://purl.obolibrary.org/obo/HP_0006336,Short dental root,http://purl.obolibrary.org/obo/UBERON_0003677,
http://purl.obolibrary.org/obo/HP_0006338,Malformation of mandibular premolar,http://purl.obolibrary.org/obo/UBERON_0016453,
http://purl.obolibrary.org/obo/HP_0006339,Conical mandibular incisor,http://purl.obolibrary.org/obo/UBERON_0003451,
http://purl.obolibrary.org/obo/HP_0006344,Abnormal primary molar morphology,http://purl.obolibrary.org/obo/UBERON_0013616,
http://purl.obolibrary.org/obo/HP_0006346,Screwdriver-shaped incisors,http://purl.obolibrary.org/obo/UBERON_0001098,
http://purl.obolibrary.org/obo/HP_0006347,Microdontia of primary teeth,http://purl.obolibrary.org/obo/UBERON_0007120,
http://purl.obolibrary.org/obo/HP_0006349,Agenesis of permanent teeth,http://purl.obolibrary.org/obo/UBERON_0007774,
http://purl.obolibrary.org/obo/HP_0006355,Agenesis of mandibular central incisor,http://purl.obolibrary.org/obo/UBERON_0018601,
http://purl.obolibrary.org/obo/HP_0006361,Irregular femoral epiphysis,http://purl.obolibrary.org/obo/UBERON_0004384,
http://purl.obolibrary.org/obo/HP_0006366,Adductor longus contractures,http://purl.obolibrary.org/obo/UBERON_0000303,
http://purl.obolibrary.org/obo/HP_0006369,Irregular patellae,http://purl.obolibrary.org/obo/UBERON_0002446,
http://purl.obolibrary.org/obo/HP_0006370,Distal ulnar epiphyseal stippling,http://purl.obolibrary.org/obo/UBERON_0004408,
http://purl.obolibrary.org/obo/HP_0006371,Broad long bone diaphyses,http://purl.obolibrary.org/obo/UBERON_0004769,
http://purl.obolibrary.org/obo/HP_0006378,Osteolysis of patellae,http://purl.obolibrary.org/obo/UBERON_0002446,
http://purl.obolibrary.org/obo/HP_0006380,Knee flexion contracture,http://purl.obolibrary.org/obo/UBERON_0000043,
http://purl.obolibrary.org/obo/HP_0006381,Rudimentary fibula,http://purl.obolibrary.org/obo/UBERON_0001446,
http://purl.obolibrary.org/obo/HP_0006385,Short lower limbs,http://purl.obolibrary.org/obo/UBERON_0010709,
http://purl.obolibrary.org/obo/HP_0006386,Hypoplastic distal radial epiphyses,http://purl.obolibrary.org/obo/UBERON_0004407,
http://purl.obolibrary.org/obo/HP_0006387,Wide distal femoral metaphysis,http://purl.obolibrary.org/obo/UBERON_0006864,
http://purl.obolibrary.org/obo/HP_0006392,Increased density of long bones,http://purl.obolibrary.org/obo/UBERON_0002495,
http://purl.obolibrary.org/obo/HP_0006398,Flat distal femoral epiphysis,http://purl.obolibrary.org/obo/UBERON_0004406,
http://purl.obolibrary.org/obo/HP_0006400,Absent knee epiphyses,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0006402,Distal shortening of limbs,http://purl.obolibrary.org/obo/UBERON_0002471,
http://purl.obolibrary.org/obo/HP_0006407,Irregular distal femoral epiphysis,http://purl.obolibrary.org/obo/UBERON_0004406,
http://purl.obolibrary.org/obo/HP_0006413,Broad tibial metaphyses,http://purl.obolibrary.org/obo/UBERON_0013750,
http://purl.obolibrary.org/obo/HP_0006417,Wide femoral metaphysis,http://purl.obolibrary.org/obo/UBERON_0006865,
http://purl.obolibrary.org/obo/HP_0006424,Elongated radius,http://purl.obolibrary.org/obo/UBERON_0001423,
http://purl.obolibrary.org/obo/HP_0006426,Rudimentary to absent tibiae,http://purl.obolibrary.org/obo/UBERON_0000979,
http://purl.obolibrary.org/obo/HP_0006429,Broad femoral neck,http://purl.obolibrary.org/obo/UBERON_0007119,
http://purl.obolibrary.org/obo/HP_0006431,Abnormal proximal femoral metaphysis morphology,http://purl.obolibrary.org/obo/UBERON_0006863,
http://purl.obolibrary.org/obo/HP_0006431,Abnormal proximal femoral metaphysis morphology,http://purl.obolibrary.org/obo/UBERON_0006864,
