HPO_IRI,HPO_Label,Property,Filler_IRI,Filler_Label,Obsolete,Replacement_IRI,Replacement_Label
http://purl.obolibrary.org/obo/HP_0000036,Abnormal penis morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000036,Abnormal penis morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000037,Male pseudohermaphroditism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0012240,urethral meatus,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000057,urethra,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001556,lower urinary tract,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001008,renal system,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000989,penis,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000039,Epispadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000989,penis,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000989,penis,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000040,Long penis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000989,penis,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000041,Chordee,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000042,Absent external genitalia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000042,Absent external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000042,Absent external genitalia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000042,Absent external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000042,Absent external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000991,gonad,False,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000044,Hypogonadotropic hypogonadism,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001300,scrotum,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000045,Abnormal scrotum morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001300,scrotum,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001300,scrotum,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000046,Small scrotum,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0012241,male urethral meatus,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0012240,urethral meatus,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000057,urethra,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001556,lower urinary tract,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001008,renal system,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000989,penis,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000047,Hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001300,scrotum,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001300,scrotum,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000048,Bifid scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001300,scrotum,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000049,Shawl scrotum,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004053,external male genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004176,external genitalia,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0000050,Hypoplastic male external genitalia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0000051,Perineal hypospadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0012241,male urethral meatus,False,,
http://purl.obolibrary.org/obo/HP_0000051,Perineal hypospadias,towards,http://purl.obolibrary.org/obo/UBERON_0002356,perineum,False,,
http://purl.obolibrary.org/obo/HP_0000051,Perineal hypospadias,characteristic of,http://purl.obolibrary.org/obo/UBERON_0012240,urethral meatus,False,,
http://purl.obolibrary.org/obo/HP_0000051,Perineal hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000057,urethra,False,,
http://purl.obolibrary.org/obo/HP_0000051,Perineal hypospadias,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001556,lower urinary tract,False,,
