id	subject	predicate	object	category	agent_type	gene_expr	knowledge_level	knowledge_source	primary_knowledge_source	source
urn:uuid:542a0f66-c173-45ea-82e4-a9251566f360	ENSEMBL:ENSG00000244693.1	biolink:expressed_in	CL:1000716	biolink:GeneToEntityAssociation	automated_agent	0.01576578430831432	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:74e85432-7fd5-4aac-acf5-a0527783dcaf	ENSEMBL:ENSG00000255021	biolink:expressed_in	CL:4030011	biolink:GeneToEntityAssociation	automated_agent	2.192199230194092	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:1a33dce2-cda6-41ec-be14-13b9513ea658	ENSEMBL:ENSG00000255021	biolink:expressed_in	CL:4030013	biolink:GeneToEntityAssociation	automated_agent	1.783341288566589	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0ce5ec9f-db73-4f20-9e67-c4f172e6af90	ENSEMBL:ENSG00000255021	biolink:expressed_in	CL:1000452	biolink:GeneToEntityAssociation	automated_agent	0.01943403296172619	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:6ea23c3d-35ab-42cf-a06c-b083f0cca941	ENSEMBL:ENSG00000277007.1	biolink:expressed_in	CL:4030011	biolink:GeneToEntityAssociation	automated_agent	0.3333333432674408	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:bb50d5ed-7cc5-471c-b137-ef36f4fc0a88	ENSEMBL:ENSG00000288545.1	biolink:expressed_in	CL:4030011	biolink:GeneToEntityAssociation	automated_agent	0.3856770768761635	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:207bd007-ca3e-4671-8068-6281d3bfaf99	ENSEMBL:ENSG00000288545.1	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.2868782861365212	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:98f80003-9443-44a8-9835-e105bbedf42e	ENSEMBL:ENSG00000288545.1	biolink:expressed_in	CL:0000084	biolink:GeneToEntityAssociation	automated_agent	0.1576576083898544	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:66173236-c9f4-46e6-b1e4-b4b6d990d913	ENSEMBL:ENSG00000288545.1	biolink:expressed_in	CL:1000714	biolink:GeneToEntityAssociation	automated_agent	0.5	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8fb7e4ec-820e-465d-8ef4-788dc435db0f	ENSEMBL:ENSG00000288545.1	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	0.12645480899761122	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ae08c41c-aa33-452c-a9e0-bde074741359	HGNC:11816	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.186453938484192	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8dd1072c-b141-467e-a9ab-c3960406288f	HGNC:11816	biolink:expressed_in	CL:1001108	biolink:GeneToEntityAssociation	automated_agent	1.214854121208191	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:fa7c5d25-eb57-45e0-bf77-6a0d15626652	HGNC:11816	biolink:expressed_in	CL:1000597	biolink:GeneToEntityAssociation	automated_agent	1.43197226524353	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:af9684ee-9dee-4b1b-9bb9-d26dbcad4e25	HGNC:12477	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	2.205230712890625	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ed281ee8-1a9f-40e6-91f0-5ad7ccb2f4d8	HGNC:12477	biolink:expressed_in	CL:0000875	biolink:GeneToEntityAssociation	automated_agent	2.204796314239502	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:64d98cbf-2c79-4c91-ba31-003384ba7ee6	HGNC:12477	biolink:expressed_in	CL:1000850	biolink:GeneToEntityAssociation	automated_agent	1.593307614326477	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b2d1a9d3-08d1-4bf1-b01f-5a371a8fb5f2	HGNC:12477	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	0.9773046374320984	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0c4ab665-cd10-4ad5-8bb4-92ffac7a8d7a	HGNC:12950	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	4.763080596923828	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:82c7106c-28f6-4b01-aaf8-ba4eb6abbad2	HGNC:13275	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.002481661271303892	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f0bf849a-baa8-4104-8d7c-21924ddc6546	HGNC:13287	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.9969675540924072	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4c1efc75-cfc0-4a03-87af-dcd1741f0f30	HGNC:15971	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:66ad2a41-ef40-4015-ad60-eef366150dc8	HGNC:15971	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.333333373069763	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:968040db-6627-4d61-beb9-0f3c43ee4894	HGNC:15971	biolink:expressed_in	CL:1000715	biolink:GeneToEntityAssociation	automated_agent	2.313109159469604	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ea9296b8-4049-46b9-8af8-1200dfc3e0a8	HGNC:15971	biolink:expressed_in	CL:1000850	biolink:GeneToEntityAssociation	automated_agent	1.19184422492981	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:00f16d57-55e9-453f-9150-d170a288322b	HGNC:16048	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.004385964944958687	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:29356a0e-42b3-4cb4-9788-af54f133c91e	HGNC:16265	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.002071569673717022	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4352288d-5d5e-4c31-b787-383126757501	HGNC:16265	biolink:expressed_in	CL:0000786	biolink:GeneToEntityAssociation	automated_agent	1.6208747625350952	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:62eac3ea-9066-4b90-9052-feeaa0e51037	HGNC:16305	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.661024808883667	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:2ba71036-6278-4a00-8ab5-e7e340d34e70	HGNC:16305	biolink:expressed_in	CL:4030011	biolink:GeneToEntityAssociation	automated_agent	0.5	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b910afd0-a897-41c3-a8e9-3b3902454a23	HGNC:16807	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.204939126968384	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:585af22b-354b-4543-9887-202d1fe00a37	HGNC:16807	biolink:expressed_in	CL:1000717	biolink:GeneToEntityAssociation	automated_agent	1.84895396232605	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:78aebc11-0cfd-4ae7-8e6d-e1ec242135a7	HGNC:16807	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:23d83720-97bb-4f3b-91b5-4b835ec30e6a	HGNC:18126	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.817179441452026	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:a895d9a8-73d2-4d9d-82bf-2e00a3fd10c1	HGNC:18126	biolink:expressed_in	CL:1000452	biolink:GeneToEntityAssociation	automated_agent	1.521686673164368	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:2af01e87-2f95-45f9-acc5-052ffe2a806f	HGNC:1850	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.808333516120911	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:55b5ae78-51c9-4d00-8a29-b4af35735563	HGNC:21355	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.712153434753418	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:5099a7fb-e4e7-424a-b369-632e077e063a	HGNC:23703	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.26753832399845123	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:35d441bb-f71f-4de2-b511-c573d07f1eba	HGNC:23703	biolink:expressed_in	CL:4030017	biolink:GeneToEntityAssociation	automated_agent	2.432953834533691	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:5f6fd107-e4d3-41a8-98a8-c44eb633b446	HGNC:23703	biolink:expressed_in	CL:1001107	biolink:GeneToEntityAssociation	automated_agent	4.392688155174255	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:084ff54d-801e-4ed4-ba52-bc3b08b4f411	HGNC:23703	biolink:expressed_in	CL:4030018	biolink:GeneToEntityAssociation	automated_agent	0.8954521417617798	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8ea7ba91-542c-42d5-9a8b-715844cdc7ee	HGNC:24993	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.305947780609131	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f308ab48-63d0-42e3-832f-af61a19e1d6b	HGNC:26864	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.880863666534424	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:a271da31-68b0-4aea-9eb8-0fe0faf01e56	HGNC:28469	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.8974928855895996	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:7aea1f59-8eac-4d43-b528-fe68c0e28178	HGNC:28853	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.261202216148376	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f2d3f0d3-7d2a-442c-b749-0350be9e8265	HGNC:28853	biolink:expressed_in	CL:4033078	biolink:GeneToEntityAssociation	automated_agent	0.3465735912322998	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0a3e8415-420e-491f-9972-ad908942dcc0	HGNC:29003	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	3.050807237625122	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:5140dea5-5da2-40cd-a084-0b073df18a5c	HGNC:29003	biolink:expressed_in	CL:0000786	biolink:GeneToEntityAssociation	automated_agent	0.2079441547393799	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:a0e8ab45-02b2-4cf9-9b66-3f6b30e406fe	HGNC:29248	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.9945204257965088	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ffb47b11-cd4a-413d-89dd-8f008c9e3a09	HGNC:29248	biolink:expressed_in	CL:4030017	biolink:GeneToEntityAssociation	automated_agent	0.6000000238418579	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:eeb19148-9554-48d9-a256-fbf9446fd670	HGNC:29248	biolink:expressed_in	CL:4030014	biolink:GeneToEntityAssociation	automated_agent	1.179877519607544	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:e85054cf-9f70-42f7-8da1-55e8c03045b5	HGNC:30744	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.941297635436058	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:c375f6d7-23da-4e03-96e9-9424395d5d71	HGNC:30797	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.740399599075317	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ed002c2a-0dc3-4813-b17f-0ab5372ce506	HGNC:30797	biolink:expressed_in	CL:0002573	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:2ae8f413-3068-4538-803e-46487c996abb	HGNC:32370	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:fafb66ca-22a0-4290-9c85-dabc518b2e99	HGNC:35999	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.0009398491238243878	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:02516b08-b1b8-460e-836c-6f00e182397e	HGNC:36867	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.006655661389231682	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:80ffed5b-9d2c-458b-8e43-65ea8131cc27	HGNC:37165	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.8925814628601075	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:332cbf52-be05-46bf-a801-540f72e6ed94	HGNC:37165	biolink:expressed_in	CL:4030016	biolink:GeneToEntityAssociation	automated_agent	0.002548432908952236	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:61f9c9d2-2498-4f8a-8b42-46067a724daf	HGNC:37165	biolink:expressed_in	CL:1001107	biolink:GeneToEntityAssociation	automated_agent	0.005451134982563201	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b472c4ed-3b13-49ff-942f-f59dac05a940	HGNC:37165	biolink:expressed_in	CL:1000850	biolink:GeneToEntityAssociation	automated_agent	0.00862068310379982	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:31c13da1-816e-4765-a2de-96ecb7795c41	HGNC:37165	biolink:expressed_in	CL:4030009	biolink:GeneToEntityAssociation	automated_agent	0.010585794039070607	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:9cee641f-70ba-4d4b-8e82-c2ce4704647b	HGNC:37165	biolink:expressed_in	CL:1000718	biolink:GeneToEntityAssociation	automated_agent	0.003236754098907113	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ecbd57ce-ee14-437e-9863-bcb9ce556585	HGNC:37165	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	0.002027027076110244	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:88df7b54-499b-48b1-9c35-6811becbf5bc	HGNC:4341	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.73158323764801	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:658fa2d7-643c-414b-bbe6-ba83fea4f617	HGNC:4341	biolink:expressed_in	NCIT:descending-vasa-recta-endothelial	biolink:GeneToEntityAssociation	automated_agent	0.03144265711307526	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:218575a9-5a6e-4a55-9991-dcbc2060fd76	HGNC:4341	biolink:expressed_in	CL:1000412	biolink:GeneToEntityAssociation	automated_agent	2.375549483299255	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:6c28bef9-1504-468b-8ec3-69012fbde270	HGNC:4341	biolink:expressed_in	CL:0000775	biolink:GeneToEntityAssociation	automated_agent	3.3722991347312927	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4a75a0d8-9544-4559-b4ec-f7e9677dd3e9	HGNC:4341	biolink:expressed_in	CL:0000653	biolink:GeneToEntityAssociation	automated_agent	1.186343669891357	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:c99152e9-1a44-4f84-bd1f-4282be778244	HGNC:4341	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	0.6406375616788863	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:a535c9cb-918a-4460-97a4-f873ef94782d	HGNC:45979	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.004651162773370743	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0aa10aa0-46c2-43dd-a0e5-f27695f62817	HGNC:45979	biolink:expressed_in	CL:4030014	biolink:GeneToEntityAssociation	automated_agent	0.004393395036458969	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:61c6e123-0524-49ba-b288-1ca17c499f23	HGNC:46540	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.0001344990596408024	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:dbea8d96-4c87-489e-a738-38393503cadc	HGNC:48779	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	5.228302688919939e-05	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8b2a8148-95a6-41ee-8777-39e2ab6d1dd5	HGNC:49271	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.5978575448195139	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:52071138-5a07-43c5-a916-9d58a058ad07	HGNC:49271	biolink:expressed_in	CL:4030018	biolink:GeneToEntityAssociation	automated_agent	0.7604166269302368	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:88680576-77cf-4f50-9a9a-71b01b6e5a51	HGNC:49271	biolink:expressed_in	CL:4030014	biolink:GeneToEntityAssociation	automated_agent	0.4083883166313171	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:11cd9ba2-ae5e-4981-b0cd-b7082f7f9986	HGNC:49271	biolink:expressed_in	CL:4030013	biolink:GeneToEntityAssociation	automated_agent	5.580195347468059	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:26090152-cf4a-4793-8831-aadef3443d3d	HGNC:49271	biolink:expressed_in	CL:0000890	biolink:GeneToEntityAssociation	automated_agent	0.0980391800403595	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:850176f9-0bdd-4373-8b3a-599efb52c6d6	HGNC:49271	biolink:expressed_in	CL:1000716	biolink:GeneToEntityAssociation	automated_agent	1.775282621383667	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4cb9c42e-2b4f-4bce-8b7e-cde4472d6633	HGNC:5363	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.3790300413966179	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:1c0018d2-9e68-42fa-8215-ae003437f947	HGNC:5363	biolink:expressed_in	CL:1001318	biolink:GeneToEntityAssociation	automated_agent	0.449999988079071	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:6fc63ecf-6e03-4f8c-91a7-e26a165a8c51	HGNC:54742	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	6.971070251893252e-05	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:89357caf-cbd2-4bf5-aed5-33a786db2a46	HGNC:6161	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	2.36831521987915	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:a653cdfb-5e94-40df-8eca-eb3e194bde77	HGNC:6161	biolink:expressed_in	CL:1001107	biolink:GeneToEntityAssociation	automated_agent	1.702158808708191	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ff48974a-28b7-40e2-af2e-2e409c79525a	HGNC:6161	biolink:expressed_in	CL:1001109	biolink:GeneToEntityAssociation	automated_agent	2.3829967975616455	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:1281cd52-d4a7-494f-a56b-b2c738fa068f	HGNC:6161	biolink:expressed_in	CL:1001108	biolink:GeneToEntityAssociation	automated_agent	2.9119938015937805	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4fd01b05-03f2-4139-badd-ce3ecd90aa22	HGNC:6161	biolink:expressed_in	CL:4030016	biolink:GeneToEntityAssociation	automated_agent	1.7350703279177349	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:3c665566-a8e0-4911-8b67-fbf40f3dce45	HGNC:6161	biolink:expressed_in	CL:1000718	biolink:GeneToEntityAssociation	automated_agent	3.699154376983643	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:6bd81ab8-9459-44a0-84b7-78d111a1d081	HGNC:6161	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	1.2179949680964148	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:26894e95-43b5-4aef-89d7-3e08689bf2d2	HGNC:6161	biolink:expressed_in	CL:1000850	biolink:GeneToEntityAssociation	automated_agent	2.0994294550683765	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:daacd719-5ab9-4e27-b5f6-8eeae69736ba	HGNC:6510	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	2.708641128880637	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:46b453e2-e6d1-4852-a3c2-e05c65c4fee6	HGNC:6510	biolink:expressed_in	CL:0002573	biolink:GeneToEntityAssociation	automated_agent	0.9129151701927183	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:d8777df5-5d2f-4540-95a4-7b89c95b4f2a	HGNC:6510	biolink:expressed_in	CL:1000718	biolink:GeneToEntityAssociation	automated_agent	2.98743999004364	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:3e59cabc-a02d-4b48-b5a1-7e873af1f63f	HGNC:6510	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	4.129229068756104	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:50f5367c-1b76-4d1b-a4ae-0c57381ca700	HGNC:6510	biolink:expressed_in	CL:1001108	biolink:GeneToEntityAssociation	automated_agent	1.068106651306152	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:11a4d9b0-636e-4e87-befa-58cbd90a4771	HGNC:6510	biolink:expressed_in	CL:1000716	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4b62317c-f088-4b56-ba78-17e27b2449db	HGNC:6543	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.0016501632053405053	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ce1c35b2-66e9-4d52-93d1-e3b09f8033cd	HGNC:6763	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.6308490037918091	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:409e9a55-05b0-4314-b881-458b4e145e1a	HGNC:8002	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.01060219760984182	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0e6b9809-329f-4a74-a4ac-85019e5f370d	HGNC:8109	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	3.2120546102523804	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:05712027-0602-4579-8c61-d50474e11462	HGNC:8109	biolink:expressed_in	CL:4030013	biolink:GeneToEntityAssociation	automated_agent	2.554376602172852	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:9f1ad73b-a856-4fe2-b10f-2ed93ec1c3f7	HGNC:8109	biolink:expressed_in	CL:1000452	biolink:GeneToEntityAssociation	automated_agent	0.5	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
