id	category	name	provided_by	symbol
HP:0100880	biolink:PhenotypicFeature	Nephrogenic rest	https://purl.humanatlas.io/vocab/hp	
HP:0032417	biolink:PhenotypicFeature	Periglomerular fibrosis	https://purl.humanatlas.io/vocab/hp	
HP:0025650	biolink:PhenotypicFeature	Steroid-dependent nephrotic syndrome	https://purl.humanatlas.io/vocab/hp	
HGNC:10002	biolink:Gene	RGS6	https://purl.humanatlas.io/graph/hra-pop	RGS6
CL:0019018	biolink:Cell	blood vessel smooth muscle cell	https://purl.humanatlas.io/collection/hra	
CL:1000742	biolink:Cell	glomerular mesangial cell	https://purl.humanatlas.io/collection/hra	
CL:1000850	biolink:Cell	macula densa epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10473	biolink:Gene	RUNX3	https://purl.humanatlas.io/graph/hra-pop	RUNX3
CL:0000814	biolink:Cell	mature NK T cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10498	biolink:Gene	S100A8	https://purl.humanatlas.io/graph/hra-pop	S100A8
HGNC:10499	biolink:Gene	S100A9	https://purl.humanatlas.io/graph/hra-pop	S100A9
HGNC:10527	biolink:Gene	SALL3	https://purl.humanatlas.io/graph/hra-pop	SALL3
CL:1000849	biolink:Cell	kidney distal convoluted tubule epithelial cell	https://purl.humanatlas.io/collection/hra	
CL:1000768	biolink:Cell	kidney connecting tubule epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:4030017	biolink:Cell	epithelial cell of late distal convoluted tubule	https://purl.humanatlas.io/graph/hra-pop	
CL:4030018	biolink:Cell	kidney connecting tubule principal cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1001431	biolink:Cell	kidney collecting duct principal cell	https://purl.humanatlas.io/collection/hra	
CL:1000714	biolink:Cell	kidney cortex collecting duct principal cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1000716	biolink:Cell	kidney outer medulla collecting duct principal cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10630	biolink:Gene	CCL4	https://purl.humanatlas.io/graph/hra-pop	CCL4
CL:0000910	biolink:Cell	cytotoxic T cell	https://purl.humanatlas.io/collection/hra	
HGNC:10632	biolink:Gene	CCL5	https://purl.humanatlas.io/graph/hra-pop	CCL5
HGNC:10832	biolink:Gene	SH3GL3	https://purl.humanatlas.io/graph/hra-pop	SH3GL3
CL:4030014	biolink:Cell	kidney loop of Henle long descending thin limb inner medulla epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1001107	biolink:Cell	kidney loop of Henle thin ascending limb epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1001106	biolink:Cell	kidney loop of Henle thick ascending limb epithelial cell	https://purl.humanatlas.io/collection/hra	
CL:1001109	biolink:Cell	kidney loop of Henle cortical thick ascending limb epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1001108	biolink:Cell	kidney loop of Henle medullary thick ascending limb epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:4030016	biolink:Cell	epithelial cell of early distal convoluted tubule	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10916	biolink:Gene	SLC13A1	https://purl.humanatlas.io/graph/hra-pop	SLC13A1
CL:0002306	biolink:Cell	epithelial cell of proximal tubule	https://purl.humanatlas.io/collection/hra	
HGNC:10918	biolink:Gene	SLC14A1	https://purl.humanatlas.io/graph/hra-pop	SLC14A1
CL:1001096	biolink:Cell	kidney afferent arteriole endothelial cell	https://purl.humanatlas.io/collection/hra	
CL:1001099	biolink:Cell	kidney efferent arteriole endothelial cell	https://purl.humanatlas.io/collection/hra	
CL:1001285	biolink:Cell	vasa recta descending limb cell	https://purl.humanatlas.io/collection/hra	
HGNC:10919	biolink:Gene	SLC14A2	https://purl.humanatlas.io/graph/hra-pop	SLC14A2
CL:4030012	biolink:Cell	kidney loop of Henle short descending thin limb epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1000718	biolink:Cell	kidney inner medulla collecting duct principal cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10929	biolink:Gene	SLC17A1	https://purl.humanatlas.io/graph/hra-pop	SLC17A1
CL:4030011	biolink:Cell	epithelial cell of proximal tubule segment 3	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10970	biolink:Gene	SLC22A6	https://purl.humanatlas.io/graph/hra-pop	SLC22A6
CL:4030009	biolink:Cell	epithelial cell of proximal tubule segment 1	https://purl.humanatlas.io/graph/hra-pop	
CL:4030010	biolink:Cell	epithelial cell of proximal tubule segment 2	https://purl.humanatlas.io/graph/hra-pop	
HGNC:10971	biolink:Gene	SLC22A7	https://purl.humanatlas.io/graph/hra-pop	SLC22A7
HGNC:10972	biolink:Gene	SLC22A8	https://purl.humanatlas.io/graph/hra-pop	SLC22A8
CL:4030020	biolink:Cell	kidney connecting tubule alpha-intercalated cell	https://purl.humanatlas.io/graph/hra-pop	
CL:4030015	biolink:Cell	kidney collecting duct alpha-intercalated cell	https://purl.humanatlas.io/collection/hra	
CL:1000715	biolink:Cell	kidney cortex collecting duct intercalated cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1000717	biolink:Cell	kidney outer medulla collecting duct intercalated cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:11035	biolink:Gene	SLC4A9	https://purl.humanatlas.io/graph/hra-pop	SLC4A9
CL:4030021	biolink:Cell	kidney connecting tubule beta-intercalated cell	https://purl.humanatlas.io/collection/hra	
NCIT:transitional-principal-intercalated-cell	biolink:Cell	Transitional principal-intercalated cell	https://purl.humanatlas.io/collection/hra	
CL:0002201	biolink:Cell	renal beta-intercalated cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:11068	biolink:Gene	SLC8A1	https://purl.humanatlas.io/graph/hra-pop	SLC8A1
CL:4030019	biolink:Cell	kidney connecting tubule intercalated cell	https://purl.humanatlas.io/collection/hra	
CL:4030013	biolink:Cell	kidney loop of Henle long descending thin limb outer medulla epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1001111	biolink:Cell	kidney loop of Henle thin descending limb epithelial cell	https://purl.humanatlas.io/collection/hra	
HGNC:11509	biolink:Gene	SYT1	https://purl.humanatlas.io/graph/hra-pop	SYT1
CL:4030022	biolink:Cell	renal medullary fibroblast	https://purl.humanatlas.io/graph/hra-pop	
HGNC:11530	biolink:Gene	TACSTD2	https://purl.humanatlas.io/graph/hra-pop	TACSTD2
CL:1000597	biolink:Cell	papillary tips cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:11553	biolink:Gene	TAGLN	https://purl.humanatlas.io/graph/hra-pop	TAGLN
CL:0000359	biolink:Cell	vascular associated smooth muscle cell	https://purl.humanatlas.io/collection/hra	
CL:1001318	biolink:Cell	renal interstitial pericyte	https://purl.humanatlas.io/graph/hra-pop	
CL:1000691	biolink:Cell	kidney interstitial myofibroblast	https://purl.humanatlas.io/collection/hra	
CL:0002138	biolink:Cell	endothelial cell of lymphatic vessel	https://purl.humanatlas.io/graph/hra-pop	
HGNC:11724	biolink:Gene	TEK	https://purl.humanatlas.io/graph/hra-pop	TEK
CL:0000071	biolink:Cell	blood vessel endothelial cell	https://purl.humanatlas.io/collection/hra	
HGNC:11809	biolink:Gene	TIE1	https://purl.humanatlas.io/graph/hra-pop	TIE1
HGNC:11853	biolink:Gene	TM4SF1	https://purl.humanatlas.io/graph/hra-pop	TM4SF1
HGNC:11935	biolink:Gene	CD40LG	https://purl.humanatlas.io/collection/hra	CD40LG
HGNC:12339	biolink:Gene	TRPM2	https://purl.humanatlas.io/graph/hra-pop	TRPM2
NCIT:monocyte-derived-cell	biolink:Cell	Monocyte Derived Cell	https://purl.humanatlas.io/collection/hra	
HGNC:12663	biolink:Gene	VCAM1	https://purl.humanatlas.io/graph/hra-pop	VCAM1
CL:1000452	biolink:Cell	parietal epithelial cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:12692	biolink:Gene	VIM	https://purl.humanatlas.io/graph/hra-pop	VIM
CL:1000692	biolink:Cell	kidney interstitial fibroblast	https://purl.humanatlas.io/graph/hra-pop	
HGNC:130	biolink:Gene	ACTA2	https://purl.humanatlas.io/graph/hra-pop	ACTA2
CL:0000653	biolink:Cell	podocyte	https://purl.humanatlas.io/graph/hra-pop	
HGNC:1346	biolink:Gene	C7	https://purl.humanatlas.io/graph/hra-pop	C7
HGNC:13517	biolink:Gene	CLIC5	https://purl.humanatlas.io/graph/hra-pop	CLIC5
CL:1001033	biolink:Cell	peritubular capillary endothelial cell	https://purl.humanatlas.io/collection/hra	
CL:1001131	biolink:Cell	vasa recta ascending limb cell	https://purl.humanatlas.io/graph/hra-pop	
CL:1001432	biolink:Cell	kidney collecting duct intercalated cell	https://purl.humanatlas.io/collection/hra	
HGNC:1434	biolink:Gene	CALB1	https://purl.humanatlas.io/graph/hra-pop	CALB1
HGNC:1437	biolink:Gene	CALCA	https://purl.humanatlas.io/graph/hra-pop	CALCA
HGNC:14430	biolink:Gene	SLC13A3	https://purl.humanatlas.io/graph/hra-pop	SLC13A3
HGNC:14467	biolink:Gene	SLC26A7	https://purl.humanatlas.io/graph/hra-pop	SLC26A7
HGNC:15472	biolink:Gene	ALDH1A2	https://purl.humanatlas.io/graph/hra-pop	ALDH1A2
HGNC:15710	biolink:Gene	LDB3	https://purl.humanatlas.io/graph/hra-pop	LDB3
HGNC:15846	biolink:Gene	PALMD	https://purl.humanatlas.io/graph/hra-pop	PALMD
HGNC:16041	biolink:Gene	EMCN	https://purl.humanatlas.io/graph/hra-pop	EMCN
CL:1001005	biolink:Cell	glomerular capillary endothelial cell	https://purl.humanatlas.io/graph/hra-pop	
CL:0000115	biolink:Cell	endothelial cell	https://purl.humanatlas.io/collection/hra	
HGNC:16112	biolink:Gene	TLDC2	https://purl.humanatlas.io/graph/hra-pop	TLDC2
HGNC:1628	biolink:Gene	CD14	https://purl.humanatlas.io/graph/hra-pop	CD14
CL:1000695	biolink:Cell	kidney interstitial alternatively activated macrophage	https://purl.humanatlas.io/collection/hra	
HGNC:1631	biolink:Gene	CD163	https://purl.humanatlas.io/graph/hra-pop	CD163
HGNC:1636	biolink:Gene	CD1C	https://purl.humanatlas.io/collection/hra	CD1C
CL:0001056	biolink:Cell	dendritic cell, human	https://purl.humanatlas.io/collection/hra	
HGNC:1638	biolink:Gene	CD1E	https://purl.humanatlas.io/collection/hra	CD1E
HGNC:16438	biolink:Gene	SLC4A11	https://purl.humanatlas.io/graph/hra-pop	SLC4A11
HGNC:1673	biolink:Gene	CD3D	https://purl.humanatlas.io/graph/hra-pop	CD3D
HGNC:1675	biolink:Gene	CD3G	https://purl.humanatlas.io/graph/hra-pop	CD3G
HGNC:1677	biolink:Gene	CD247	https://purl.humanatlas.io/graph/hra-pop	CD247
HGNC:16953	biolink:Gene	POSTN	https://purl.humanatlas.io/graph/hra-pop	POSTN
HGNC:1698	biolink:Gene	CD79A	https://purl.humanatlas.io/graph/hra-pop	CD79A
HGNC:1748	biolink:Gene	CDH1	https://purl.humanatlas.io/graph/hra-pop	CDH1
CL:1000454	biolink:Cell	kidney collecting duct epithelial cell	https://purl.humanatlas.io/collection/hra	
HGNC:1764	biolink:Gene	CDH5	https://purl.humanatlas.io/graph/hra-pop	CDH5
HGNC:17732	biolink:Gene	SYNPO2	https://purl.humanatlas.io/graph/hra-pop	SYNPO2
HGNC:17995	biolink:Gene	TRPM6	https://purl.humanatlas.io/graph/hra-pop	TRPM6
HGNC:18210	biolink:Gene	MOGAT1	https://purl.humanatlas.io/graph/hra-pop	MOGAT1
HGNC:18266	biolink:Gene	ATP6V0D2	https://purl.humanatlas.io/graph/hra-pop	ATP6V0D2
HGNC:18508	biolink:Gene	FCRL5	https://purl.humanatlas.io/graph/hra-pop	FCRL5
CL:0000786	biolink:Cell	plasma cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:1975	biolink:Gene	VSX2	https://purl.humanatlas.io/collection/hra	VSX2
NCIT:capsule-mesenchymal-stromal-cell	biolink:Cell	capsule mesenchymal stromal cell	https://purl.humanatlas.io/collection/hra	
HGNC:2032	biolink:Gene	CLDN1	https://purl.humanatlas.io/graph/hra-pop	CLDN1
HGNC:20391	biolink:Gene	SULF1	https://purl.humanatlas.io/graph/hra-pop	SULF1
HGNC:2045	biolink:Gene	CLDN3	https://purl.humanatlas.io/graph/hra-pop	CLDN3
HGNC:20862	biolink:Gene	SLC39A8	https://purl.humanatlas.io/collection/hra	SLC39A8
HGNC:21411	biolink:Gene	AIFM2	https://purl.humanatlas.io/collection/hra	AIFM2
HGNC:2155	biolink:Gene	CNN1	https://purl.humanatlas.io/graph/hra-pop	CNN1
HGNC:21637	biolink:Gene	SATB2	https://purl.humanatlas.io/graph/hra-pop	SATB2
HGNC:2193	biolink:Gene	COL16A1	https://purl.humanatlas.io/graph/hra-pop	COL16A1
HGNC:2197	biolink:Gene	COL1A1	https://purl.humanatlas.io/graph/hra-pop	COL1A1
HGNC:2198	biolink:Gene	COL1A2	https://purl.humanatlas.io/graph/hra-pop	COL1A2
HGNC:2209	biolink:Gene	COL5A1	https://purl.humanatlas.io/graph/hra-pop	COL5A1
HGNC:222	biolink:Gene	ADAMTS6	https://purl.humanatlas.io/graph/hra-pop	ADAMTS6
HGNC:2298	biolink:Gene	CPA3	https://purl.humanatlas.io/graph/hra-pop	CPA3
HGNC:2303	biolink:Gene	CPE	https://purl.humanatlas.io/graph/hra-pop	CPE
HGNC:23091	biolink:Gene	SLC5A11	https://purl.humanatlas.io/graph/hra-pop	SLC5A11
HGNC:23319	biolink:Gene	NTNG1	https://purl.humanatlas.io/graph/hra-pop	NTNG1
HGNC:234	biolink:Gene	ADCY3	https://purl.humanatlas.io/graph/hra-pop	ADCY3
HGNC:23616	biolink:Gene	SLC35F3	https://purl.humanatlas.io/graph/hra-pop	SLC35F3
HGNC:2389	biolink:Gene	CRYAB	https://purl.humanatlas.io/graph/hra-pop	CRYAB
HGNC:24039	biolink:Gene	CLMP	https://purl.humanatlas.io/graph/hra-pop	CLMP
HGNC:2435	biolink:Gene	CSF2RA	https://purl.humanatlas.io/graph/hra-pop	CSF2RA
HGNC:2439	biolink:Gene	CSF3R	https://purl.humanatlas.io/graph/hra-pop	CSF3R
HGNC:26183	biolink:Gene	MCTP1	https://purl.humanatlas.io/graph/hra-pop	MCTP1
HGNC:26295	biolink:Gene	CCDC102B	https://purl.humanatlas.io/graph/hra-pop	CCDC102B
HGNC:26705	biolink:Gene	CLEC9A	https://purl.humanatlas.io/collection/hra	CLEC9A
CL:0000990	biolink:Cell	conventional dendritic cell	https://purl.humanatlas.io/graph/hra-pop	
HGNC:2705	biolink:Gene	DCN	https://purl.humanatlas.io/graph/hra-pop	DCN
HGNC:27220	biolink:Gene	TMEM213	https://purl.humanatlas.io/graph/hra-pop	TMEM213
HGNC:2731	biolink:Gene	DDR2	https://purl.humanatlas.io/collection/hra	DDR2
HGNC:277	biolink:Gene	ADRA1A	https://purl.humanatlas.io/graph/hra-pop	ADRA1A
HGNC:28524	biolink:Gene	SLC44A5	https://purl.humanatlas.io/graph/hra-pop	SLC44A5
HGNC:28750	biolink:Gene	SLC5A12	https://purl.humanatlas.io/graph/hra-pop	SLC5A12
HGNC:29853	biolink:Gene	HECW2	https://purl.humanatlas.io/graph/hra-pop	HECW2
HGNC:30125	biolink:Gene	MZB1	https://purl.humanatlas.io/graph/hra-pop	MZB1
HGNC:3145	biolink:Gene	TRPV5	https://purl.humanatlas.io/graph/hra-pop	TRPV5
HGNC:32017	biolink:Gene	ACSM2A	https://purl.humanatlas.io/graph/hra-pop	ACSM2A
HGNC:3244	biolink:Gene	EHD3	https://purl.humanatlas.io/graph/hra-pop	EHD3
HGNC:33705	biolink:Gene	TMEM207	https://purl.humanatlas.io/graph/hra-pop	TMEM207
HGNC:3609	biolink:Gene	FCER1A	https://purl.humanatlas.io/graph/hra-pop	FCER1A
HGNC:3619	biolink:Gene	FCGR3A	https://purl.humanatlas.io/graph/hra-pop	FCGR3A
CL:0000875	biolink:Cell	non-classical monocyte	https://purl.humanatlas.io/graph/hra-pop	
HGNC:3765	biolink:Gene	FLT3	https://purl.humanatlas.io/graph/hra-pop	FLT3
CL:0001058	biolink:Cell	plasmacytoid dendritic cell, human	https://purl.humanatlas.io/graph/hra-pop	
HGNC:3802	biolink:Gene	FOXD1	https://purl.humanatlas.io/collection/hra	FOXD1
HGNC:4028	biolink:Gene	FXYD4	https://purl.humanatlas.io/graph/hra-pop	FXYD4
HGNC:4414	biolink:Gene	GNLY	https://purl.humanatlas.io/graph/hra-pop	GNLY
HGNC:4460	biolink:Gene	GPM6A	https://purl.humanatlas.io/graph/hra-pop	GPM6A
HGNC:4554	biolink:Gene	GPX2	https://purl.humanatlas.io/graph/hra-pop	GPX2
HGNC:4708	biolink:Gene	GZMA	https://purl.humanatlas.io/graph/hra-pop	GZMA
HGNC:4942	biolink:Gene	HLA-DQA1	https://purl.humanatlas.io/graph/hra-pop	HLA-DQA1
HGNC:4947	biolink:Gene	HLA-DRA	https://purl.humanatlas.io/graph/hra-pop	HLA-DRA
HGNC:5318	biolink:Gene	TNC	https://purl.humanatlas.io/graph/hra-pop	TNC
HGNC:5360	biolink:Gene	ID1	https://purl.humanatlas.io/graph/hra-pop	ID1
HGNC:5713	biolink:Gene	JCHAIN	https://purl.humanatlas.io/graph/hra-pop	JCHAIN
HGNC:5716	biolink:Gene	IGKC	https://purl.humanatlas.io/graph/hra-pop	IGKC
HGNC:6012	biolink:Gene	IL3RA	https://purl.humanatlas.io/graph/hra-pop	IL3RA
HGNC:6093	biolink:Gene	INSRR	https://purl.humanatlas.io/collection/hra	INSRR
CL:0000815	biolink:Cell	regulatory T cell	https://purl.humanatlas.io/collection/hra	
HGNC:6152	biolink:Gene	ITGAX	https://purl.humanatlas.io/graph/hra-pop	ITGAX
HGNC:6277	biolink:Gene	KCNK2	https://purl.humanatlas.io/collection/hra	KCNK2
HGNC:633	biolink:Gene	AQP1	https://purl.humanatlas.io/graph/hra-pop	AQP1
HGNC:6342	biolink:Gene	KIT	https://purl.humanatlas.io/graph/hra-pop	KIT
HGNC:636	biolink:Gene	AQP3	https://purl.humanatlas.io/graph/hra-pop	AQP3
HGNC:639	biolink:Gene	AQP6	https://purl.humanatlas.io/graph/hra-pop	AQP6
HGNC:6442	biolink:Gene	KRT5	https://purl.humanatlas.io/collection/hra	KRT5
HGNC:6446	biolink:Gene	KRT8	https://purl.humanatlas.io/graph/hra-pop	KRT8
HGNC:6724	biolink:Gene	LUM	https://purl.humanatlas.io/graph/hra-pop	LUM
HGNC:6934	biolink:Gene	MCAM	https://purl.humanatlas.io/graph/hra-pop	MCAM
HGNC:7178	biolink:Gene	MMRN1	https://purl.humanatlas.io/graph/hra-pop	MMRN1
HGNC:7228	biolink:Gene	MRC1	https://purl.humanatlas.io/graph/hra-pop	MRC1
HGNC:7315	biolink:Gene	MS4A1	https://purl.humanatlas.io/graph/hra-pop	MS4A1
HGNC:7316	biolink:Gene	MS4A2	https://purl.humanatlas.io/graph/hra-pop	MS4A2
HGNC:7376	biolink:Gene	MSR1	https://purl.humanatlas.io/graph/hra-pop	MSR1
HGNC:7656	biolink:Gene	NCAM1	https://purl.humanatlas.io/graph/hra-pop	NCAM1
HGNC:7830	biolink:Gene	NKG7	https://purl.humanatlas.io/graph/hra-pop	NKG7
HGNC:7872	biolink:Gene	NOS1	https://purl.humanatlas.io/graph/hra-pop	NOS1
HGNC:7976	biolink:Gene	NR2F2	https://purl.humanatlas.io/graph/hra-pop	NR2F2
HGNC:8033	biolink:Gene	NTRK3	https://purl.humanatlas.io/graph/hra-pop	NTRK3
HGNC:8076	biolink:Gene	NXPH2	https://purl.humanatlas.io/graph/hra-pop	NXPH2
HGNC:8804	biolink:Gene	PDGFRB	https://purl.humanatlas.io/graph/hra-pop	PDGFRB
HGNC:8823	biolink:Gene	PECAM1	https://purl.humanatlas.io/graph/hra-pop	PECAM1
HGNC:8951	biolink:Gene	SERPINE2	https://purl.humanatlas.io/graph/hra-pop	SERPINE2
HGNC:9051	biolink:Gene	PLAT	https://purl.humanatlas.io/graph/hra-pop	PLAT
HGNC:9171	biolink:Gene	PODXL	https://purl.humanatlas.io/graph/hra-pop	PODXL
HGNC:9459	biolink:Gene	PROX1	https://purl.humanatlas.io/graph/hra-pop	PROX1
HGNC:9666	biolink:Gene	PTPRC	https://purl.humanatlas.io/graph/hra-pop	PTPRC
HGNC:9679	biolink:Gene	PTPRQ	https://purl.humanatlas.io/graph/hra-pop	PTPRQ
HGNC:9845	biolink:Gene	RAMP3	https://purl.humanatlas.io/graph/hra-pop	RAMP3
HGNC:9858	biolink:Gene	RAP1GAP	https://purl.humanatlas.io/graph/hra-pop	RAP1GAP
CL:0000648	biolink:Cell	kidney granular cell	https://purl.humanatlas.io/graph/hra-pop	
UBERON:0004640	biolink:GrossAnatomicalStructure	renal efferent arteriole	https://purl.humanatlas.io/collection/hra	
UBERON:0009202	biolink:GrossAnatomicalStructure	descending vasa recta	https://purl.humanatlas.io/collection/hra	
UBERON:0004726	biolink:GrossAnatomicalStructure	vasa recta	https://purl.humanatlas.io/collection/hra	
UBERON:0005272	biolink:GrossAnatomicalStructure	peritubular capillary	https://purl.humanatlas.io/collection/hra	
UBERON:0009091	biolink:GrossAnatomicalStructure	ascending vasa recta	https://purl.humanatlas.io/collection/hra	
UBERON:0002303	biolink:GrossAnatomicalStructure	juxtaglomerular apparatus	https://purl.humanatlas.io/collection/hra	
UBERON:0005751	biolink:GrossAnatomicalStructure	glomerular visceral epithelium	https://purl.humanatlas.io/collection/hra	
UBERON:0004134	biolink:GrossAnatomicalStructure	proximal tubule	https://purl.humanatlas.io/collection/hra	
UBERON:0005750	biolink:GrossAnatomicalStructure	glomerular parietal epithelium	https://purl.humanatlas.io/collection/hra	
NCIT:papillary-tip-epithelium	biolink:GrossAnatomicalStructure	Papillary Tip Epithelium	https://purl.humanatlas.io/collection/hra	
UBERON:0004204	biolink:GrossAnatomicalStructure	outer medullary collecting duct	https://purl.humanatlas.io/collection/hra	
UBERON:0009095	biolink:GrossAnatomicalStructure	tip of renal papilla	https://purl.humanatlas.io/collection/hra	
UBERON:0002320	biolink:GrossAnatomicalStructure	glomerular mesangium	https://purl.humanatlas.io/collection/hra	
UBERON:0005097	biolink:GrossAnatomicalStructure	renal connecting tubule	https://purl.humanatlas.io/collection/hra	
UBERON:0001292	biolink:GrossAnatomicalStructure	distal convoluted tubule	https://purl.humanatlas.io/collection/hra	
UBERON:0002335	biolink:GrossAnatomicalStructure	macula densa	https://purl.humanatlas.io/collection/hra	
UBERON:0012441	biolink:GrossAnatomicalStructure	endothelium of peritubular capillary	https://purl.humanatlas.io/collection/hra	
UBERON:0001291	biolink:GrossAnatomicalStructure	thick ascending limb of loop of Henle	https://purl.humanatlas.io/collection/hra	
UBERON:0004193	biolink:GrossAnatomicalStructure	loop of Henle ascending limb thin segment	https://purl.humanatlas.io/collection/hra	
UBERON:0005096	biolink:GrossAnatomicalStructure	descending thin limb	https://purl.humanatlas.io/collection/hra	
UBERON:0004196	biolink:GrossAnatomicalStructure	proximal convoluted tubule segment 1	https://purl.humanatlas.io/collection/hra	
UBERON:0004197	biolink:GrossAnatomicalStructure	proximal convoluted tubule segment 2	https://purl.humanatlas.io/collection/hra	
UBERON:0001290	biolink:GrossAnatomicalStructure	proximal straight tubule	https://purl.humanatlas.io/collection/hra	
UBERON:0005099	biolink:GrossAnatomicalStructure	short descending thin limb	https://purl.humanatlas.io/collection/hra	
UBERON:8600036	biolink:GrossAnatomicalStructure	kidney loop of Henle long descending thin limb outer medulla	https://purl.humanatlas.io/collection/hra	
